53,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-04-30 00:09:00,1
2019-04-30 01:06:00,1
2019-04-30 02:51:00,1
2019-04-30 02:55:00,1
2019-04-30 03:08:00,1
2019-04-30 03:55:00,1
2019-04-30 04:08:00,1
2019-04-30 04:35:00,1
2019-04-30 04:51:00,1
2019-04-30 07:40:00,1
2019-04-30 09:22:00,1
2019-04-30 09:46:00,1
2019-04-30 09:56:00,1
2019-04-30 10:15:00,1
2019-04-30 10:19:00,1
2019-04-30 11:53:00,1
2019-04-30 11:54:00,1
2019-04-30 12:01:00,1
2019-04-30 12:18:00,2
2019-04-30 12:47:00,1
2019-04-30 13:06:00,1
2019-04-30 13:07:00,1
2019-04-30 13:21:00,1
2019-04-30 13:26:00,1
2019-04-30 13:31:00,1
2019-04-30 13:42:00,1
2019-04-30 13:46:00,1
2019-04-30 13:47:00,1
2019-04-30 13:49:00,1
2019-04-30 14:54:00,1
2019-04-30 15:03:00,1
2019-04-30 17:30:00,1
2019-04-30 17:51:00,2
2019-04-30 17:55:00,1
2019-04-30 19:26:00,1
2019-04-30 20:02:00,1
2019-04-30 20:39:00,1
2019-04-30 21:38:00,1
2019-04-30 21:45:00,1
2019-04-30 21:50:00,1
2019-04-30 21:51:00,1
2019-04-30 21:53:00,2
2019-04-30 21:54:00,1
2019-04-30 21:58:00,1
2019-04-30 22:51:00,1
2019-04-30 23:39:00,1
2019-04-30 23:46:00,1
2019-04-30 23:50:00,1
2019-04-30 23:51:00,1
2019-04-30 23:59:00,1
