117,select * from dbo.fDocColumns(&&&)
2019-04-30 00:02:00,1
2019-04-30 00:34:00,2
2019-04-30 00:55:00,1
2019-04-30 01:52:00,1
2019-04-30 02:29:00,2
2019-04-30 03:15:00,1
2019-04-30 03:19:00,1
2019-04-30 03:31:00,1
2019-04-30 03:52:00,1
2019-04-30 03:58:00,1
2019-04-30 04:32:00,1
2019-04-30 05:03:00,1
2019-04-30 05:13:00,2
2019-04-30 06:08:00,1
2019-04-30 06:19:00,2
2019-04-30 06:43:00,1
2019-04-30 06:58:00,1
2019-04-30 07:26:00,1
2019-04-30 07:28:00,1
2019-04-30 08:15:00,1
2019-04-30 08:25:00,2
2019-04-30 09:21:00,1
2019-04-30 09:22:00,1
2019-04-30 09:39:00,1
2019-04-30 09:40:00,1
2019-04-30 09:45:00,2
2019-04-30 09:56:00,1
2019-04-30 10:01:00,1
2019-04-30 10:09:00,2
2019-04-30 10:17:00,1
2019-04-30 10:19:00,2
2019-04-30 10:27:00,1
2019-04-30 10:49:00,1
2019-04-30 11:09:00,2
2019-04-30 11:25:00,1
2019-04-30 11:26:00,1
2019-04-30 11:48:00,1
2019-04-30 11:49:00,1
2019-04-30 11:50:00,2
2019-04-30 12:08:00,1
2019-04-30 12:09:00,6
2019-04-30 12:11:00,2
2019-04-30 12:15:00,2
2019-04-30 12:17:00,2
2019-04-30 12:24:00,1
2019-04-30 12:27:00,1
2019-04-30 12:32:00,1
2019-04-30 12:43:00,1
2019-04-30 12:57:00,2
2019-04-30 13:01:00,1
2019-04-30 13:15:00,2
2019-04-30 13:23:00,2
2019-04-30 13:53:00,2
2019-04-30 14:21:00,2
2019-04-30 16:15:00,1
2019-04-30 16:42:00,1
2019-04-30 16:50:00,1
2019-04-30 17:02:00,1
2019-04-30 17:03:00,1
2019-04-30 17:11:00,1
2019-04-30 17:28:00,1
2019-04-30 17:36:00,2
2019-04-30 17:47:00,1
2019-04-30 18:11:00,1
2019-04-30 18:12:00,2
2019-04-30 18:35:00,2
2019-04-30 18:41:00,2
2019-04-30 18:43:00,1
2019-04-30 18:46:00,1
2019-04-30 19:00:00,1
2019-04-30 19:04:00,1
2019-04-30 19:07:00,1
2019-04-30 19:11:00,1
2019-04-30 19:20:00,2
2019-04-30 19:33:00,1
2019-04-30 19:46:00,1
2019-04-30 20:00:00,1
2019-04-30 20:41:00,1
2019-04-30 20:53:00,1
2019-04-30 20:58:00,1
2019-04-30 21:44:00,1
2019-04-30 22:09:00,2
2019-04-30 22:32:00,1
2019-04-30 23:10:00,1
2019-04-30 23:28:00,1
2019-04-30 23:39:00,1
2019-04-30 23:40:00,1
2019-04-30 23:44:00,1
