25,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-30 04:46:00,1
2019-04-30 04:47:00,1
2019-04-30 04:48:00,1
2019-04-30 04:50:00,1
2019-04-30 04:57:00,1
2019-04-30 04:58:00,1
2019-04-30 04:59:00,1
2019-04-30 05:01:00,1
2019-04-30 05:08:00,2
2019-04-30 05:10:00,1
2019-04-30 05:39:00,1
2019-04-30 05:43:00,1
2019-04-30 05:50:00,1
2019-04-30 06:25:00,1
2019-04-30 06:29:00,1
2019-04-30 06:34:00,1
2019-04-30 23:05:00,1
2019-04-30 23:07:00,1
2019-04-30 23:10:00,1
2019-04-30 23:12:00,1
2019-04-30 23:15:00,1
2019-04-30 23:17:00,1
2019-04-30 23:20:00,1
2019-04-30 23:22:00,1
