1,"SELECT TOP # s.plate,s.mjd,s.fiberid FROM BESTDR9..SpecObj as s 	JOIN dbo.fGetNearbySpecObjEq(#,NaN,#) AS b ON b.SpecobjID = S.SpecobjID WHERE  s.zWarning = #"
2019-04-30 22:52:00,1
