276,select * from Photoz where objid=#
2019-04-30 00:10:00,1
2019-04-30 00:19:00,1
2019-04-30 00:37:00,1
2019-04-30 00:41:00,1
2019-04-30 00:49:00,1
2019-04-30 00:54:00,1
2019-04-30 00:56:00,2
2019-04-30 01:06:00,1
2019-04-30 01:15:00,1
2019-04-30 01:20:00,1
2019-04-30 01:22:00,1
2019-04-30 01:25:00,1
2019-04-30 01:30:00,1
2019-04-30 01:32:00,1
2019-04-30 01:33:00,1
2019-04-30 01:45:00,1
2019-04-30 01:50:00,1
2019-04-30 01:56:00,1
2019-04-30 02:01:00,1
2019-04-30 02:03:00,1
2019-04-30 02:09:00,1
2019-04-30 02:24:00,1
2019-04-30 02:30:00,2
2019-04-30 02:40:00,9
2019-04-30 02:44:00,1
2019-04-30 02:49:00,2
2019-04-30 02:52:00,1
2019-04-30 03:06:00,1
2019-04-30 03:07:00,1
2019-04-30 03:08:00,1
2019-04-30 03:21:00,1
2019-04-30 03:22:00,1
2019-04-30 03:31:00,1
2019-04-30 03:34:00,1
2019-04-30 03:41:00,1
2019-04-30 03:44:00,1
2019-04-30 03:50:00,1
2019-04-30 03:58:00,1
2019-04-30 04:03:00,2
2019-04-30 04:06:00,1
2019-04-30 04:15:00,2
2019-04-30 04:18:00,1
2019-04-30 04:19:00,1
2019-04-30 04:22:00,1
2019-04-30 04:25:00,1
2019-04-30 04:26:00,1
2019-04-30 04:30:00,1
2019-04-30 04:37:00,1
2019-04-30 04:47:00,3
2019-04-30 04:52:00,1
2019-04-30 04:53:00,1
2019-04-30 05:01:00,1
2019-04-30 05:10:00,1
2019-04-30 05:12:00,1
2019-04-30 05:20:00,1
2019-04-30 05:22:00,1
2019-04-30 05:25:00,1
2019-04-30 05:28:00,1
2019-04-30 05:42:00,1
2019-04-30 05:57:00,1
2019-04-30 05:59:00,1
2019-04-30 06:02:00,2
2019-04-30 06:09:00,1
2019-04-30 06:11:00,11
2019-04-30 06:12:00,4
2019-04-30 06:15:00,2
2019-04-30 06:17:00,1
2019-04-30 06:18:00,2
2019-04-30 06:21:00,1
2019-04-30 06:23:00,1
2019-04-30 06:25:00,1
2019-04-30 06:29:00,1
2019-04-30 06:32:00,1
2019-04-30 06:47:00,1
2019-04-30 07:01:00,1
2019-04-30 07:05:00,1
2019-04-30 07:12:00,1
2019-04-30 07:13:00,1
2019-04-30 07:16:00,1
2019-04-30 07:18:00,1
2019-04-30 07:21:00,1
2019-04-30 07:24:00,1
2019-04-30 07:41:00,1
2019-04-30 07:44:00,1
2019-04-30 07:50:00,1
2019-04-30 07:52:00,1
2019-04-30 08:01:00,2
2019-04-30 08:08:00,1
2019-04-30 08:46:00,1
2019-04-30 08:53:00,1
2019-04-30 09:08:00,1
2019-04-30 09:12:00,1
2019-04-30 09:13:00,1
2019-04-30 09:16:00,1
2019-04-30 09:27:00,1
2019-04-30 09:31:00,1
2019-04-30 09:41:00,1
2019-04-30 09:42:00,1
2019-04-30 09:52:00,1
2019-04-30 09:57:00,1
2019-04-30 10:06:00,1
2019-04-30 10:08:00,1
2019-04-30 10:13:00,1
2019-04-30 10:16:00,1
2019-04-30 10:17:00,1
2019-04-30 10:20:00,1
2019-04-30 10:26:00,1
2019-04-30 10:31:00,1
2019-04-30 10:35:00,1
2019-04-30 10:43:00,1
2019-04-30 10:49:00,1
2019-04-30 10:50:00,1
2019-04-30 12:03:00,1
2019-04-30 12:06:00,1
2019-04-30 12:20:00,1
2019-04-30 12:22:00,1
2019-04-30 12:23:00,2
2019-04-30 12:24:00,1
2019-04-30 12:25:00,1
2019-04-30 12:27:00,1
2019-04-30 12:28:00,1
