29,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-30 12:16:00,1
2019-04-30 12:53:00,1
2019-04-30 12:56:00,1
2019-04-30 13:29:00,1
2019-04-30 14:01:00,1
2019-04-30 14:02:00,1
2019-04-30 14:03:00,2
2019-04-30 14:07:00,3
2019-04-30 14:08:00,1
2019-04-30 14:17:00,1
2019-04-30 20:13:00,5
2019-04-30 20:15:00,2
2019-04-30 20:19:00,1
2019-04-30 20:24:00,4
2019-04-30 20:26:00,3
2019-04-30 20:28:00,1
