1425,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-30 15:33:00,5
2019-04-30 15:34:00,5
2019-04-30 15:35:00,6
2019-04-30 15:36:00,6
2019-04-30 15:37:00,4
2019-04-30 15:38:00,6
2019-04-30 15:39:00,3
2019-04-30 15:40:00,3
2019-04-30 15:45:00,1
2019-04-30 15:47:00,4
2019-04-30 15:48:00,3
2019-04-30 15:49:00,5
2019-04-30 15:50:00,6
2019-04-30 15:51:00,8
2019-04-30 15:52:00,7
2019-04-30 15:53:00,2
2019-04-30 15:54:00,10
2019-04-30 15:55:00,5
2019-04-30 15:56:00,4
2019-04-30 15:57:00,8
2019-04-30 15:58:00,7
2019-04-30 15:59:00,9
2019-04-30 16:00:00,12
2019-04-30 16:01:00,12
2019-04-30 16:02:00,5
2019-04-30 16:03:00,6
2019-04-30 16:04:00,4
2019-04-30 16:05:00,3
2019-04-30 16:06:00,8
2019-04-30 16:07:00,11
2019-04-30 16:08:00,3
2019-04-30 16:09:00,3
2019-04-30 16:10:00,7
2019-04-30 16:11:00,6
2019-04-30 16:12:00,4
2019-04-30 16:13:00,5
2019-04-30 16:14:00,3
2019-04-30 16:15:00,6
2019-04-30 16:16:00,5
2019-04-30 16:17:00,5
2019-04-30 16:18:00,2
2019-04-30 16:19:00,2
2019-04-30 16:28:00,1
2019-04-30 16:37:00,1
2019-04-30 16:39:00,4
2019-04-30 16:40:00,2
2019-04-30 16:41:00,8
2019-04-30 16:42:00,8
2019-04-30 16:43:00,4
2019-04-30 16:44:00,13
2019-04-30 16:45:00,8
2019-04-30 16:46:00,6
2019-04-30 16:47:00,6
2019-04-30 16:48:00,8
2019-04-30 16:49:00,8
2019-04-30 16:50:00,5
2019-04-30 16:51:00,6
2019-04-30 16:52:00,4
2019-04-30 16:53:00,7
2019-04-30 16:54:00,3
2019-04-30 16:55:00,5
2019-04-30 16:56:00,4
2019-04-30 16:57:00,4
2019-04-30 16:58:00,4
2019-04-30 16:59:00,3
2019-04-30 17:00:00,5
2019-04-30 17:01:00,9
2019-04-30 17:02:00,4
2019-04-30 17:03:00,6
2019-04-30 17:04:00,6
2019-04-30 17:05:00,4
2019-04-30 17:14:00,4
2019-04-30 17:15:00,5
2019-04-30 17:16:00,8
2019-04-30 17:18:00,3
2019-04-30 17:27:00,2
2019-04-30 17:28:00,2
2019-04-30 17:29:00,2
2019-04-30 17:30:00,2
2019-04-30 17:31:00,1
2019-04-30 17:40:00,4
2019-04-30 17:41:00,3
2019-04-30 17:42:00,5
2019-04-30 17:43:00,1
2019-04-30 17:52:00,4
2019-04-30 17:53:00,4
2019-04-30 17:54:00,4
2019-04-30 17:56:00,1
2019-04-30 17:57:00,4
2019-04-30 17:58:00,2
2019-04-30 17:59:00,4
2019-04-30 18:00:00,7
2019-04-30 18:01:00,5
2019-04-30 18:02:00,3
2019-04-30 18:03:00,4
2019-04-30 18:04:00,2
2019-04-30 18:05:00,3
2019-04-30 18:06:00,1
2019-04-30 18:23:00,1
2019-04-30 18:41:00,10
2019-04-30 18:42:00,7
2019-04-30 18:44:00,2
2019-04-30 18:45:00,4
2019-04-30 18:46:00,5
2019-04-30 18:47:00,7
2019-04-30 18:48:00,1
2019-04-30 18:56:00,3
2019-04-30 18:57:00,4
2019-04-30 18:58:00,8
2019-04-30 18:59:00,2
2019-04-30 19:08:00,10
2019-04-30 19:09:00,3
2019-04-30 19:10:00,5
2019-04-30 19:11:00,6
2019-04-30 19:12:00,3
2019-04-30 19:13:00,3
2019-04-30 19:28:00,1
2019-04-30 19:29:00,6
2019-04-30 19:35:00,2
2019-04-30 19:36:00,3
2019-04-30 19:42:00,2
2019-04-30 19:43:00,3
2019-04-30 19:44:00,5
2019-04-30 19:45:00,9
2019-04-30 19:46:00,11
2019-04-30 19:47:00,9
2019-04-30 19:48:00,10
2019-04-30 19:49:00,5
2019-04-30 19:50:00,7
2019-04-30 19:52:00,9
2019-04-30 19:53:00,3
2019-04-30 19:54:00,4
2019-04-30 19:55:00,4
2019-04-30 19:56:00,6
2019-04-30 19:57:00,6
2019-04-30 19:58:00,4
2019-04-30 19:59:00,3
2019-04-30 20:00:00,5
2019-04-30 20:01:00,6
2019-04-30 20:02:00,2
2019-04-30 20:03:00,6
2019-04-30 20:05:00,2
2019-04-30 20:20:00,3
2019-04-30 20:21:00,1
2019-04-30 20:22:00,5
2019-04-30 20:23:00,7
2019-04-30 20:24:00,2
2019-04-30 20:33:00,7
2019-04-30 20:34:00,6
2019-04-30 20:35:00,2
2019-04-30 20:36:00,6
2019-04-30 20:37:00,4
2019-04-30 20:38:00,9
2019-04-30 20:39:00,3
2019-04-30 20:45:00,5
2019-04-30 20:46:00,5
2019-04-30 20:47:00,4
2019-04-30 20:48:00,3
2019-04-30 20:49:00,1
2019-04-30 20:51:00,2
2019-04-30 20:52:00,7
2019-04-30 20:53:00,4
2019-04-30 20:55:00,5
2019-04-30 20:56:00,4
2019-04-30 20:57:00,7
2019-04-30 20:58:00,2
2019-04-30 22:55:00,1
2019-04-30 23:05:00,1
2019-04-30 23:14:00,3
