1,"SELECT s.ra,s.dec,s.z, g.lgm_tot_p5# into mydb.MyTable_# from SpecPhoto as s JOIN galSpecExtra as g ON g.specObjID = s.specObjID WHERE (ra between # and #) and (dec between # and #) and class=&&& and (z between # and #)"
2019-04-30 18:08:00,1
