1292,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-04-30 00:00:00,1
2019-04-30 00:01:00,1
2019-04-30 00:04:00,1
2019-04-30 00:05:00,1
2019-04-30 00:06:00,1
2019-04-30 00:10:00,1
2019-04-30 00:11:00,1
2019-04-30 00:14:00,1
2019-04-30 00:15:00,3
2019-04-30 00:16:00,3
2019-04-30 00:20:00,1
2019-04-30 00:21:00,1
2019-04-30 00:24:00,1
2019-04-30 00:25:00,5
2019-04-30 00:26:00,1
2019-04-30 00:30:00,1
2019-04-30 00:31:00,1
2019-04-30 00:34:00,1
2019-04-30 00:35:00,3
2019-04-30 00:36:00,3
2019-04-30 00:40:00,1
2019-04-30 00:41:00,1
2019-04-30 00:44:00,1
2019-04-30 00:45:00,3
2019-04-30 00:46:00,3
2019-04-30 00:50:00,1
2019-04-30 00:51:00,1
2019-04-30 00:54:00,1
2019-04-30 00:55:00,3
2019-04-30 00:56:00,3
2019-04-30 01:00:00,1
2019-04-30 01:01:00,1
2019-04-30 01:04:00,1
2019-04-30 01:05:00,3
2019-04-30 01:06:00,3
2019-04-30 01:10:00,1
2019-04-30 01:11:00,1
2019-04-30 01:14:00,1
2019-04-30 01:15:00,3
2019-04-30 01:16:00,3
2019-04-30 01:20:00,1
2019-04-30 01:21:00,1
2019-04-30 01:24:00,1
2019-04-30 01:25:00,3
2019-04-30 01:26:00,3
2019-04-30 01:30:00,1
2019-04-30 01:31:00,1
2019-04-30 01:34:00,1
2019-04-30 01:35:00,3
2019-04-30 01:36:00,3
2019-04-30 01:40:00,1
2019-04-30 01:41:00,1
2019-04-30 01:44:00,1
2019-04-30 01:45:00,3
2019-04-30 01:46:00,3
2019-04-30 01:50:00,1
2019-04-30 01:51:00,1
2019-04-30 01:54:00,1
2019-04-30 01:55:00,2
2019-04-30 01:56:00,4
2019-04-30 02:00:00,1
2019-04-30 02:01:00,1
2019-04-30 02:04:00,1
2019-04-30 02:05:00,2
2019-04-30 02:06:00,4
2019-04-30 02:10:00,1
2019-04-30 02:11:00,1
2019-04-30 02:14:00,1
2019-04-30 02:15:00,2
