113,select * from Frame where fieldId=#
2019-04-30 00:14:00,1
2019-04-30 00:28:00,1
2019-04-30 00:29:00,1
2019-04-30 00:44:00,1
2019-04-30 00:51:00,1
2019-04-30 01:14:00,1
2019-04-30 01:21:00,1
2019-04-30 01:23:00,1
2019-04-30 01:31:00,1
2019-04-30 02:02:00,1
2019-04-30 02:18:00,1
2019-04-30 02:41:00,1
2019-04-30 03:06:00,1
2019-04-30 03:16:00,1
2019-04-30 03:33:00,6
2019-04-30 03:34:00,15
2019-04-30 03:46:00,1
2019-04-30 04:14:00,1
2019-04-30 04:20:00,1
2019-04-30 05:14:00,1
2019-04-30 06:02:00,1
2019-04-30 06:09:00,3
2019-04-30 06:10:00,3
2019-04-30 06:14:00,1
2019-04-30 06:21:00,1
2019-04-30 06:30:00,1
2019-04-30 07:16:00,1
2019-04-30 07:29:00,1
2019-04-30 07:44:00,1
2019-04-30 08:01:00,1
2019-04-30 08:44:00,1
2019-04-30 09:31:00,2
2019-04-30 09:38:00,1
2019-04-30 09:40:00,1
2019-04-30 09:43:00,1
2019-04-30 09:47:00,1
2019-04-30 09:48:00,1
2019-04-30 10:14:00,1
2019-04-30 10:25:00,1
2019-04-30 10:45:00,1
2019-04-30 10:49:00,1
2019-04-30 12:02:00,1
2019-04-30 12:19:00,1
2019-04-30 12:22:00,1
2019-04-30 12:45:00,1
2019-04-30 12:53:00,1
2019-04-30 13:15:00,1
2019-04-30 13:50:00,1
2019-04-30 13:52:00,1
2019-04-30 13:53:00,1
2019-04-30 14:04:00,1
2019-04-30 14:08:00,1
2019-04-30 15:07:00,1
2019-04-30 15:17:00,1
2019-04-30 15:28:00,1
2019-04-30 15:59:00,1
2019-04-30 16:01:00,1
2019-04-30 16:08:00,1
2019-04-30 16:16:00,1
2019-04-30 16:19:00,1
2019-04-30 16:26:00,1
2019-04-30 16:50:00,1
2019-04-30 16:51:00,1
2019-04-30 17:09:00,1
2019-04-30 17:13:00,1
2019-04-30 17:36:00,1
2019-04-30 17:49:00,1
2019-04-30 17:58:00,1
2019-04-30 18:02:00,1
2019-04-30 18:20:00,1
2019-04-30 18:26:00,1
2019-04-30 18:29:00,1
2019-04-30 18:37:00,1
2019-04-30 19:37:00,1
2019-04-30 20:03:00,1
2019-04-30 20:04:00,1
2019-04-30 20:37:00,1
2019-04-30 20:58:00,1
2019-04-30 21:19:00,1
2019-04-30 22:22:00,1
2019-04-30 22:23:00,1
2019-04-30 22:35:00,1
2019-04-30 22:47:00,1
2019-04-30 23:06:00,1
2019-04-30 23:09:00,1
2019-04-30 23:22:00,1
2019-04-30 23:37:00,1
2019-04-30 23:39:00,1
2019-04-30 23:58:00,1
