20,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-17 08:39:00,1
2019-05-17 09:14:00,1
2019-05-17 09:42:00,1
2019-05-17 10:11:00,1
2019-05-17 10:28:00,1
2019-05-17 10:35:00,1
2019-05-17 11:18:00,1
2019-05-17 11:21:00,1
2019-05-17 11:24:00,1
2019-05-17 11:31:00,1
2019-05-17 12:01:00,1
2019-05-17 13:08:00,1
2019-05-17 13:19:00,1
2019-05-17 13:22:00,1
2019-05-17 13:25:00,1
2019-05-17 13:54:00,1
2019-05-17 14:01:00,1
2019-05-17 14:23:00,1
2019-05-17 14:26:00,1
2019-05-17 14:28:00,1
