214,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-17 00:53:00,1
2019-05-17 00:59:00,1
2019-05-17 01:00:00,1
2019-05-17 01:01:00,2
2019-05-17 01:02:00,1
2019-05-17 01:03:00,2
2019-05-17 01:04:00,2
2019-05-17 01:06:00,16
2019-05-17 01:07:00,23
2019-05-17 01:08:00,20
2019-05-17 01:09:00,22
2019-05-17 01:10:00,14
2019-05-17 18:32:00,2
2019-05-17 18:34:00,1
2019-05-17 18:35:00,1
2019-05-17 18:39:00,1
2019-05-17 18:41:00,1
2019-05-17 18:42:00,1
2019-05-17 18:48:00,19
2019-05-17 18:49:00,20
2019-05-17 18:50:00,21
2019-05-17 18:51:00,21
2019-05-17 18:52:00,21
