1350,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-05-17 00:04:00,4
2019-05-17 00:07:00,3
2019-05-17 00:08:00,2
2019-05-17 00:14:00,4
2019-05-17 00:17:00,3
2019-05-17 00:18:00,2
2019-05-17 00:24:00,4
2019-05-17 00:27:00,3
2019-05-17 00:28:00,2
2019-05-17 00:34:00,4
2019-05-17 00:37:00,3
2019-05-17 00:38:00,2
2019-05-17 00:44:00,4
2019-05-17 00:47:00,3
2019-05-17 00:48:00,2
2019-05-17 00:54:00,4
2019-05-17 00:57:00,3
2019-05-17 00:58:00,2
2019-05-17 01:04:00,4
2019-05-17 01:07:00,3
2019-05-17 01:08:00,2
2019-05-17 01:14:00,5
2019-05-17 01:17:00,3
2019-05-17 01:18:00,2
2019-05-17 01:24:00,4
2019-05-17 01:27:00,3
2019-05-17 01:28:00,2
2019-05-17 01:34:00,4
2019-05-17 01:37:00,3
2019-05-17 01:38:00,2
2019-05-17 01:44:00,4
2019-05-17 01:47:00,3
2019-05-17 01:48:00,2
2019-05-17 01:54:00,4
2019-05-17 01:57:00,3
2019-05-17 01:58:00,2
2019-05-17 02:04:00,4
2019-05-17 02:07:00,3
2019-05-17 02:08:00,2
2019-05-17 02:14:00,4
2019-05-17 02:17:00,3
2019-05-17 02:18:00,2
2019-05-17 02:24:00,4
2019-05-17 02:27:00,3
2019-05-17 02:28:00,2
2019-05-17 02:34:00,4
2019-05-17 02:37:00,3
2019-05-17 02:38:00,2
2019-05-17 02:44:00,4
2019-05-17 02:47:00,3
2019-05-17 02:48:00,2
2019-05-17 02:54:00,4
2019-05-17 02:57:00,3
2019-05-17 02:58:00,2
2019-05-17 03:04:00,4
2019-05-17 03:07:00,3
2019-05-17 03:08:00,2
2019-05-17 03:14:00,4
2019-05-17 03:17:00,3
2019-05-17 03:18:00,2
2019-05-17 03:24:00,4
2019-05-17 03:27:00,3
2019-05-17 03:28:00,2
2019-05-17 03:34:00,4
