109,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-12-30 03:16:00,1
2019-12-30 05:15:00,2
2019-12-30 05:25:00,2
2019-12-30 05:37:00,1
2019-12-30 05:38:00,3
2019-12-30 05:53:00,1
2019-12-30 06:32:00,1
2019-12-30 06:34:00,1
2019-12-30 06:48:00,1
2019-12-30 07:12:00,1
2019-12-30 09:32:00,1
2019-12-30 10:43:00,1
2019-12-30 11:08:00,2
2019-12-30 11:09:00,2
2019-12-30 13:12:00,2
2019-12-30 13:15:00,6
2019-12-30 13:16:00,1
2019-12-30 13:17:00,1
2019-12-30 13:22:00,1
2019-12-30 13:23:00,2
2019-12-30 13:25:00,2
2019-12-30 13:26:00,4
2019-12-30 13:27:00,1
2019-12-30 13:28:00,3
2019-12-30 13:30:00,2
2019-12-30 13:31:00,4
2019-12-30 13:33:00,2
2019-12-30 13:35:00,1
2019-12-30 13:41:00,2
2019-12-30 13:42:00,3
2019-12-30 14:03:00,2
2019-12-30 14:19:00,3
2019-12-30 14:24:00,2
2019-12-30 14:27:00,3
2019-12-30 14:29:00,2
2019-12-30 14:37:00,1
2019-12-30 14:41:00,2
2019-12-30 14:44:00,3
2019-12-30 14:45:00,1
2019-12-30 14:46:00,3
2019-12-30 15:32:00,1
2019-12-30 16:54:00,1
2019-12-30 16:59:00,1
2019-12-30 17:17:00,3
2019-12-30 18:03:00,3
2019-12-30 18:28:00,1
2019-12-30 18:29:00,2
2019-12-30 18:43:00,6
2019-12-30 18:48:00,3
2019-12-30 19:11:00,1
2019-12-30 20:04:00,3
2019-12-30 20:07:00,3
2019-12-30 20:15:00,1
2019-12-30 23:30:00,1
