115,select * from fDocFunctionParams(&&&)
2019-12-30 02:58:00,2
2019-12-30 03:37:00,1
2019-12-30 03:49:00,3
2019-12-30 06:10:00,2
2019-12-30 06:59:00,2
2019-12-30 07:05:00,2
2019-12-30 07:08:00,2
2019-12-30 07:23:00,23
2019-12-30 07:24:00,11
2019-12-30 07:25:00,2
2019-12-30 07:26:00,3
2019-12-30 07:44:00,2
2019-12-30 08:26:00,1
2019-12-30 09:35:00,1
2019-12-30 09:39:00,1
2019-12-30 09:44:00,3
2019-12-30 10:36:00,1
2019-12-30 11:15:00,2
2019-12-30 11:23:00,1
2019-12-30 11:43:00,1
2019-12-30 11:54:00,1
2019-12-30 12:18:00,2
2019-12-30 12:48:00,1
2019-12-30 12:52:00,2
2019-12-30 12:56:00,1
2019-12-30 14:02:00,1
2019-12-30 14:23:00,1
2019-12-30 15:29:00,1
2019-12-30 16:06:00,1
2019-12-30 16:10:00,1
2019-12-30 16:26:00,2
2019-12-30 16:31:00,3
2019-12-30 17:03:00,1
2019-12-30 17:07:00,1
2019-12-30 17:18:00,1
2019-12-30 17:23:00,3
2019-12-30 17:36:00,1
2019-12-30 18:03:00,2
2019-12-30 20:08:00,1
2019-12-30 20:12:00,2
2019-12-30 21:09:00,1
2019-12-30 21:40:00,2
2019-12-30 21:53:00,1
2019-12-30 22:02:00,3
2019-12-30 22:13:00,3
2019-12-30 22:20:00,1
2019-12-30 22:35:00,1
2019-12-30 22:39:00,1
2019-12-30 22:40:00,1
2019-12-30 22:47:00,1
2019-12-30 22:55:00,3
2019-12-30 23:40:00,2
