1,"SELECT G.objID, G.ra, G.dec, G.type into mydb.t1#_g from PhotoObjAll as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON G.objID = GN.objID AND G.type=#"
2019-12-30 00:43:00,1
