1,"SELECT TOP #  a.apogee_target2  FROM apogeeStar as a  JOIN dbo.fGetNearbyApogeeStarEq(#,#,#) AS b ON b.apstar_id = a.apstar_id  JOIN apogeeObject as o ON a.apogee_id=o.apogee_id  JOIN aspcapStar as q ON a.apstar_id=q.apstar_id  WHERE (a.apogee_target1 & (dbo.fApogeeTarget1(&&&)) != #)"
2019-12-30 06:15:00,1
