703,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-12-30 02:23:00,18
2019-12-30 04:59:00,60
2019-12-30 06:27:00,118
2019-12-30 06:59:00,118
2019-12-30 08:00:00,1
2019-12-30 08:14:00,3
2019-12-30 08:48:00,42
2019-12-30 09:03:00,1
2019-12-30 09:18:00,2
2019-12-30 09:21:00,3
2019-12-30 09:31:00,114
2019-12-30 10:16:00,4
2019-12-30 10:18:00,1
2019-12-30 10:20:00,2
2019-12-30 10:26:00,1
2019-12-30 10:45:00,42
2019-12-30 14:45:00,2
2019-12-30 14:55:00,42
2019-12-30 15:50:00,44
2019-12-30 20:56:00,42
2019-12-30 23:19:00,1
2019-12-30 23:48:00,42
