19,"select # as Column1, # as Column2"
2019-12-30 09:03:00,4
2019-12-30 09:04:00,2
2019-12-30 09:28:00,4
2019-12-30 09:29:00,1
2019-12-30 09:30:00,1
2019-12-30 09:32:00,5
2019-12-30 09:33:00,2
