218,select * from XCRedshift where specObjId=#
2019-12-30 01:51:00,1
2019-12-30 02:03:00,1
2019-12-30 02:20:00,1
2019-12-30 02:22:00,1
2019-12-30 02:23:00,1
2019-12-30 02:27:00,1
2019-12-30 02:35:00,1
2019-12-30 02:39:00,1
2019-12-30 02:57:00,1
2019-12-30 03:00:00,1
2019-12-30 03:06:00,1
2019-12-30 03:07:00,1
2019-12-30 03:08:00,1
2019-12-30 03:11:00,1
2019-12-30 03:36:00,2
2019-12-30 03:38:00,2
2019-12-30 03:40:00,1
2019-12-30 04:08:00,1
2019-12-30 04:09:00,1
2019-12-30 04:18:00,1
2019-12-30 04:28:00,1
2019-12-30 04:29:00,1
2019-12-30 04:44:00,2
2019-12-30 04:51:00,1
2019-12-30 05:21:00,1
2019-12-30 05:22:00,1
2019-12-30 05:23:00,1
2019-12-30 05:27:00,1
2019-12-30 05:56:00,2
2019-12-30 05:57:00,2
2019-12-30 05:58:00,1
2019-12-30 05:59:00,1
2019-12-30 06:00:00,1
2019-12-30 06:03:00,1
2019-12-30 06:04:00,1
2019-12-30 06:08:00,1
2019-12-30 06:26:00,1
2019-12-30 06:30:00,1
2019-12-30 06:31:00,1
2019-12-30 06:32:00,2
2019-12-30 06:33:00,1
2019-12-30 06:41:00,1
2019-12-30 06:58:00,1
2019-12-30 07:04:00,2
2019-12-30 07:10:00,4
2019-12-30 07:12:00,1
2019-12-30 07:30:00,1
2019-12-30 07:48:00,1
2019-12-30 07:49:00,1
2019-12-30 07:51:00,1
2019-12-30 07:52:00,2
2019-12-30 07:53:00,3
2019-12-30 07:54:00,1
2019-12-30 07:55:00,3
2019-12-30 08:02:00,1
2019-12-30 08:03:00,1
2019-12-30 08:34:00,3
2019-12-30 08:35:00,1
2019-12-30 08:37:00,1
2019-12-30 08:39:00,1
2019-12-30 08:40:00,3
2019-12-30 08:41:00,1
2019-12-30 08:43:00,2
2019-12-30 08:52:00,1
2019-12-30 09:01:00,1
2019-12-30 09:03:00,1
2019-12-30 09:05:00,2
2019-12-30 09:06:00,1
2019-12-30 09:08:00,1
2019-12-30 09:09:00,3
2019-12-30 09:10:00,2
2019-12-30 09:11:00,2
2019-12-30 09:12:00,1
2019-12-30 09:13:00,2
2019-12-30 09:14:00,3
2019-12-30 09:15:00,1
2019-12-30 09:16:00,1
2019-12-30 09:26:00,1
2019-12-30 09:36:00,2
2019-12-30 09:43:00,2
2019-12-30 09:44:00,2
2019-12-30 09:45:00,1
2019-12-30 09:46:00,1
2019-12-30 09:48:00,1
2019-12-30 09:51:00,1
2019-12-30 10:09:00,2
2019-12-30 10:13:00,1
2019-12-30 10:20:00,1
2019-12-30 10:31:00,1
2019-12-30 10:35:00,1
2019-12-30 10:36:00,1
2019-12-30 10:42:00,1
2019-12-30 10:43:00,1
2019-12-30 10:55:00,1
2019-12-30 11:07:00,1
2019-12-30 11:12:00,1
2019-12-30 11:14:00,4
2019-12-30 11:17:00,2
2019-12-30 11:18:00,1
2019-12-30 11:19:00,3
2019-12-30 11:20:00,2
2019-12-30 11:21:00,1
2019-12-30 11:22:00,2
2019-12-30 11:23:00,1
2019-12-30 11:24:00,1
2019-12-30 11:25:00,2
2019-12-30 11:35:00,1
2019-12-30 11:41:00,2
2019-12-30 11:44:00,1
2019-12-30 11:46:00,1
2019-12-30 11:50:00,1
2019-12-30 11:51:00,1
2019-12-30 11:52:00,1
2019-12-30 11:53:00,3
2019-12-30 11:55:00,1
2019-12-30 12:12:00,1
2019-12-30 12:13:00,1
2019-12-30 12:16:00,2
2019-12-30 12:18:00,1
2019-12-30 12:20:00,1
2019-12-30 12:23:00,2
2019-12-30 12:39:00,1
2019-12-30 12:45:00,1
2019-12-30 12:48:00,1
2019-12-30 12:49:00,1
2019-12-30 12:50:00,1
2019-12-30 12:51:00,1
2019-12-30 12:55:00,1
2019-12-30 14:02:00,1
2019-12-30 14:23:00,1
2019-12-30 14:52:00,1
2019-12-30 16:06:00,2
2019-12-30 16:07:00,2
2019-12-30 16:10:00,1
2019-12-30 16:31:00,1
2019-12-30 17:13:00,1
2019-12-30 17:34:00,1
2019-12-30 17:40:00,1
2019-12-30 17:41:00,1
2019-12-30 18:03:00,1
2019-12-30 18:09:00,1
2019-12-30 18:26:00,1
2019-12-30 18:36:00,1
2019-12-30 18:38:00,1
2019-12-30 19:46:00,1
2019-12-30 20:13:00,1
2019-12-30 20:14:00,1
2019-12-30 20:15:00,1
2019-12-30 20:17:00,1
2019-12-30 20:22:00,1
2019-12-30 20:36:00,2
2019-12-30 20:37:00,2
2019-12-30 20:38:00,2
2019-12-30 20:58:00,1
2019-12-30 20:59:00,1
2019-12-30 21:08:00,1
2019-12-30 21:09:00,1
2019-12-30 21:31:00,1
2019-12-30 21:33:00,1
2019-12-30 22:13:00,1
2019-12-30 23:01:00,1
2019-12-30 23:02:00,1
2019-12-30 23:08:00,2
2019-12-30 23:14:00,1
2019-12-30 23:29:00,1
2019-12-30 23:48:00,1
