1326,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-12-30 00:00:00,4
2019-12-30 00:03:00,1
2019-12-30 00:09:00,4
2019-12-30 00:10:00,4
2019-12-30 00:12:00,1
2019-12-30 00:19:00,4
2019-12-30 00:20:00,4
2019-12-30 00:23:00,1
2019-12-30 00:29:00,4
2019-12-30 00:30:00,4
2019-12-30 00:33:00,1
2019-12-30 00:39:00,5
2019-12-30 00:40:00,4
2019-12-30 00:43:00,1
2019-12-30 00:49:00,4
2019-12-30 00:50:00,4
2019-12-30 00:53:00,1
2019-12-30 00:59:00,4
2019-12-30 01:00:00,4
2019-12-30 01:03:00,1
2019-12-30 01:09:00,4
2019-12-30 01:10:00,4
2019-12-30 01:13:00,1
2019-12-30 01:19:00,5
2019-12-30 01:20:00,4
2019-12-30 01:23:00,1
2019-12-30 01:29:00,5
2019-12-30 01:30:00,4
2019-12-30 01:33:00,1
2019-12-30 01:39:00,4
2019-12-30 01:40:00,4
2019-12-30 01:43:00,1
2019-12-30 01:49:00,4
2019-12-30 01:50:00,4
2019-12-30 01:53:00,1
2019-12-30 01:59:00,4
2019-12-30 02:00:00,4
2019-12-30 02:03:00,1
2019-12-30 02:09:00,4
2019-12-30 02:10:00,4
2019-12-30 02:13:00,1
2019-12-30 02:19:00,4
2019-12-30 02:20:00,4
2019-12-30 02:23:00,1
2019-12-30 02:29:00,5
2019-12-30 02:30:00,4
2019-12-30 02:33:00,1
2019-12-30 02:39:00,5
2019-12-30 02:40:00,4
2019-12-30 02:43:00,1
2019-12-30 02:49:00,4
2019-12-30 02:50:00,4
2019-12-30 02:53:00,1
2019-12-30 02:59:00,4
2019-12-30 03:00:00,4
2019-12-30 03:03:00,1
2019-12-30 03:09:00,4
2019-12-30 03:10:00,4
2019-12-30 03:13:00,1
2019-12-30 03:19:00,4
2019-12-30 03:20:00,4
2019-12-30 03:23:00,1
2019-12-30 03:29:00,4
2019-12-30 03:30:00,4
2019-12-30 03:33:00,1
2019-12-30 03:39:00,5
2019-12-30 03:40:00,4
2019-12-30 03:43:00,1
2019-12-30 03:49:00,4
2019-12-30 03:50:00,4
2019-12-30 03:53:00,1
2019-12-30 03:59:00,4
2019-12-30 04:00:00,4
2019-12-30 04:03:00,1
2019-12-30 04:09:00,4
2019-12-30 04:10:00,3
2019-12-30 04:11:00,1
2019-12-30 04:13:00,1
2019-12-30 04:19:00,4
2019-12-30 04:20:00,4
2019-12-30 04:23:00,1
2019-12-30 04:29:00,4
2019-12-30 04:30:00,3
2019-12-30 04:31:00,1
2019-12-30 04:33:00,1
2019-12-30 04:39:00,5
2019-12-30 04:40:00,3
2019-12-30 04:41:00,1
2019-12-30 04:43:00,1
2019-12-30 04:49:00,4
2019-12-30 04:50:00,3
2019-12-30 04:51:00,1
2019-12-30 04:53:00,1
2019-12-30 04:59:00,4
2019-12-30 05:00:00,3
2019-12-30 05:01:00,1
2019-12-30 05:03:00,1
2019-12-30 05:09:00,5
2019-12-30 05:10:00,2
2019-12-30 05:11:00,2
2019-12-30 05:13:00,1
2019-12-30 05:19:00,5
2019-12-30 05:20:00,3
2019-12-30 05:21:00,1
2019-12-30 05:23:00,1
2019-12-30 05:29:00,4
2019-12-30 05:30:00,2
2019-12-30 05:31:00,2
2019-12-30 05:33:00,1
2019-12-30 05:39:00,4
2019-12-30 05:40:00,3
2019-12-30 05:41:00,1
2019-12-30 05:43:00,1
2019-12-30 05:49:00,4
2019-12-30 05:50:00,2
2019-12-30 05:51:00,2
2019-12-30 05:53:00,1
2019-12-30 05:59:00,5
2019-12-30 06:00:00,2
2019-12-30 06:01:00,2
2019-12-30 06:03:00,1
2019-12-30 06:09:00,4
2019-12-30 06:10:00,2
2019-12-30 06:11:00,2
2019-12-30 06:13:00,1
2019-12-30 06:19:00,4
2019-12-30 06:20:00,2
2019-12-30 06:21:00,2
2019-12-30 06:23:00,1
2019-12-30 06:29:00,4
2019-12-30 06:30:00,2
2019-12-30 06:31:00,2
2019-12-30 06:33:00,1
2019-12-30 06:39:00,5
2019-12-30 06:40:00,2
2019-12-30 06:41:00,2
2019-12-30 06:43:00,1
2019-12-30 06:49:00,4
2019-12-30 06:50:00,2
2019-12-30 06:51:00,2
2019-12-30 06:53:00,1
2019-12-30 06:59:00,4
2019-12-30 07:00:00,2
2019-12-30 07:01:00,2
2019-12-30 07:03:00,1
2019-12-30 07:09:00,4
2019-12-30 07:10:00,2
2019-12-30 07:11:00,2
2019-12-30 07:13:00,1
2019-12-30 07:19:00,5
2019-12-30 07:20:00,2
2019-12-30 07:21:00,2
2019-12-30 07:23:00,1
2019-12-30 07:29:00,4
2019-12-30 07:30:00,2
2019-12-30 07:31:00,2
2019-12-30 07:33:00,1
2019-12-30 07:39:00,4
2019-12-30 07:40:00,2
2019-12-30 07:41:00,2
2019-12-30 07:43:00,1
2019-12-30 07:49:00,4
2019-12-30 07:50:00,2
2019-12-30 07:51:00,2
2019-12-30 07:53:00,1
2019-12-30 07:59:00,4
2019-12-30 08:00:00,2
