73,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-12-30 00:08:00,1
2019-12-30 00:23:00,1
2019-12-30 00:40:00,1
2019-12-30 00:45:00,1
2019-12-30 01:20:00,1
2019-12-30 01:45:00,2
2019-12-30 02:45:00,2
2019-12-30 03:45:00,2
2019-12-30 04:05:00,1
2019-12-30 04:19:00,1
2019-12-30 04:34:00,1
2019-12-30 04:45:00,1
2019-12-30 05:08:00,1
2019-12-30 05:45:00,1
2019-12-30 06:45:00,1
2019-12-30 07:39:00,1
2019-12-30 07:45:00,1
2019-12-30 08:45:00,1
2019-12-30 09:45:00,1
2019-12-30 09:51:00,1
2019-12-30 10:45:00,1
2019-12-30 11:45:00,1
2019-12-30 11:50:00,1
2019-12-30 12:30:00,3
2019-12-30 12:31:00,6
2019-12-30 12:45:00,1
2019-12-30 13:45:00,1
2019-12-30 13:50:00,1
2019-12-30 13:59:00,9
2019-12-30 14:46:00,1
2019-12-30 14:51:00,1
2019-12-30 15:45:00,1
2019-12-30 16:45:00,1
2019-12-30 16:50:00,1
2019-12-30 17:44:00,9
2019-12-30 17:45:00,1
2019-12-30 18:45:00,1
2019-12-30 18:50:00,1
2019-12-30 19:01:00,9
