1,"SELECT G.objID, G.ra, G.dec, G.specObjID, G.type, Z.z, Z.zErr  into mydb.t1#_z from PhotoObjAll as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON   G.objID = GN.objID AND G.type=# JOIN PhotoZ AS Z ON   G.objID = Z.objID"
2019-12-30 00:48:00,1
