46,select * from SpecLine where specObjId=#
2019-12-30 01:49:00,1
2019-12-30 02:15:00,1
2019-12-30 02:36:00,1
2019-12-30 04:08:00,1
2019-12-30 05:22:00,1
2019-12-30 05:23:00,1
2019-12-30 05:53:00,1
2019-12-30 06:00:00,1
2019-12-30 06:17:00,1
2019-12-30 06:22:00,1
2019-12-30 06:26:00,1
2019-12-30 06:39:00,1
2019-12-30 07:03:00,1
2019-12-30 07:08:00,1
2019-12-30 08:03:00,1
2019-12-30 08:07:00,1
2019-12-30 08:36:00,1
2019-12-30 08:37:00,1
2019-12-30 08:41:00,1
2019-12-30 08:42:00,1
2019-12-30 08:57:00,1
2019-12-30 09:01:00,1
2019-12-30 09:07:00,1
2019-12-30 09:08:00,1
2019-12-30 09:39:00,1
2019-12-30 09:47:00,1
2019-12-30 10:10:00,1
2019-12-30 10:43:00,1
2019-12-30 10:48:00,1
2019-12-30 10:53:00,1
2019-12-30 11:14:00,1
2019-12-30 11:43:00,2
2019-12-30 11:48:00,1
2019-12-30 12:20:00,1
2019-12-30 12:43:00,1
2019-12-30 16:38:00,1
2019-12-30 17:23:00,1
2019-12-30 17:33:00,1
2019-12-30 18:04:00,1
2019-12-30 19:47:00,1
2019-12-30 20:14:00,1
2019-12-30 20:26:00,1
2019-12-30 21:15:00,1
2019-12-30 21:33:00,1
2019-12-30 23:26:00,1
