240,select * from PhotozRF where objid=#
2019-12-30 00:02:00,4
2019-12-30 00:19:00,1
2019-12-30 00:21:00,1
2019-12-30 00:41:00,7
2019-12-30 01:25:00,7
2019-12-30 02:01:00,8
2019-12-30 02:39:00,7
2019-12-30 03:21:00,9
2019-12-30 04:05:00,1
2019-12-30 04:06:00,6
2019-12-30 04:08:00,1
2019-12-30 04:24:00,1
2019-12-30 04:37:00,1
2019-12-30 04:47:00,3
2019-12-30 05:09:00,1
2019-12-30 05:23:00,1
2019-12-30 05:28:00,3
2019-12-30 06:10:00,8
2019-12-30 06:40:00,1
2019-12-30 06:51:00,3
2019-12-30 07:30:00,8
2019-12-30 08:05:00,1
2019-12-30 08:08:00,7
2019-12-30 08:39:00,3
2019-12-30 08:56:00,9
2019-12-30 09:16:00,1
2019-12-30 09:22:00,1
2019-12-30 09:38:00,12
2019-12-30 10:08:00,1
2019-12-30 10:13:00,1
2019-12-30 10:15:00,1
2019-12-30 10:19:00,9
2019-12-30 10:53:00,5
2019-12-30 11:35:00,1
2019-12-30 11:38:00,6
2019-12-30 12:12:00,1
2019-12-30 12:19:00,7
2019-12-30 12:56:00,1
2019-12-30 13:01:00,3
2019-12-30 13:39:00,5
2019-12-30 13:47:00,1
2019-12-30 13:54:00,1
2019-12-30 14:02:00,1
2019-12-30 14:13:00,1
2019-12-30 14:23:00,10
2019-12-30 14:42:00,1
2019-12-30 15:01:00,8
2019-12-30 15:27:00,1
2019-12-30 15:33:00,1
2019-12-30 15:45:00,15
2019-12-30 15:58:00,1
2019-12-30 16:21:00,1
2019-12-30 16:34:00,1
2019-12-30 16:47:00,13
2019-12-30 16:56:00,1
2019-12-30 17:04:00,1
2019-12-30 17:20:00,1
2019-12-30 17:21:00,1
2019-12-30 17:33:00,1
2019-12-30 17:45:00,1
2019-12-30 19:02:00,1
2019-12-30 19:19:00,1
2019-12-30 19:52:00,1
2019-12-30 21:18:00,1
2019-12-30 21:46:00,1
2019-12-30 22:00:00,1
2019-12-30 22:12:00,1
2019-12-30 22:15:00,1
2019-12-30 22:37:00,1
2019-12-30 22:38:00,1
2019-12-30 22:46:00,1
2019-12-30 22:49:00,1
2019-12-30 22:55:00,1
2019-12-30 22:56:00,1
2019-12-30 23:04:00,1
2019-12-30 23:12:00,1
2019-12-30 23:37:00,1
2019-12-30 23:41:00,1
2019-12-30 23:42:00,1
2019-12-30 23:44:00,1
2019-12-30 23:46:00,1
