91,select * from galSpecIndx where specObjId=#
2019-12-30 01:55:00,1
2019-12-30 01:56:00,4
2019-12-30 01:57:00,6
2019-12-30 01:58:00,5
2019-12-30 01:59:00,5
2019-12-30 02:00:00,5
2019-12-30 02:01:00,2
2019-12-30 03:15:00,1
2019-12-30 03:16:00,1
2019-12-30 03:21:00,1
2019-12-30 03:48:00,1
2019-12-30 04:17:00,1
2019-12-30 04:43:00,1
2019-12-30 06:46:00,1
2019-12-30 07:33:00,1
2019-12-30 07:35:00,1
2019-12-30 07:44:00,1
2019-12-30 08:25:00,1
2019-12-30 08:26:00,1
2019-12-30 08:53:00,1
2019-12-30 09:27:00,1
2019-12-30 09:42:00,1
2019-12-30 09:43:00,1
2019-12-30 09:49:00,1
2019-12-30 11:20:00,1
2019-12-30 12:08:00,1
2019-12-30 12:23:00,1
2019-12-30 12:25:00,1
2019-12-30 12:29:00,1
2019-12-30 12:46:00,1
2019-12-30 12:53:00,1
2019-12-30 12:57:00,1
2019-12-30 13:09:00,1
2019-12-30 14:02:00,3
2019-12-30 14:22:00,2
2019-12-30 14:23:00,1
2019-12-30 21:13:00,1
2019-12-30 21:17:00,1
2019-12-30 23:12:00,10
2019-12-30 23:13:00,16
2019-12-30 23:14:00,3
