1,"SELECT TOP # g.objid as objid, g.ra, g.dec, zns.nvote, zns.p_el as elliptical, zns.p_cw as spiralclock, zns.p_acw as spiralanticlock, zns.p_edge as edgeon, zns.p_dk as dontknow, zns.p_mg as merger, g.petror9#_r as petror9#_r FROM SpecObj as G JOIN ZooNoSpec AS zns ON G.objid = zns.objid WHERE g.clean=# and zns.nvote >= # and zns.p_el > #"
2019-07-02 05:31:00,1
