9,"select all p.ra, p.dec, p.deVRad_r, q.z from galaxy p, dbo.fgetNearByObjEq(#,#,#) n, galSpecInfo q where p.objid=n.objid and p.specObjID=q.specObjID and p.specObjID<># and q.z># and abs(#*(#-q.z))<#"
2019-07-02 19:25:00,1
2019-07-02 19:31:00,1
2019-07-02 19:34:00,1
2019-07-02 19:38:00,1
2019-07-02 20:02:00,1
2019-07-02 20:07:00,1
2019-07-02 20:12:00,1
2019-07-02 20:16:00,1
2019-07-02 20:17:00,1
