788,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-07-02 18:54:00,4
2019-07-02 18:55:00,4
2019-07-02 18:56:00,4
2019-07-02 18:57:00,3
2019-07-02 18:58:00,4
2019-07-02 18:59:00,4
2019-07-02 19:00:00,4
2019-07-02 19:01:00,4
2019-07-02 19:02:00,4
2019-07-02 19:03:00,3
2019-07-02 19:04:00,4
2019-07-02 19:05:00,4
2019-07-02 19:06:00,3
2019-07-02 19:07:00,4
2019-07-02 19:08:00,4
2019-07-02 19:09:00,4
2019-07-02 19:10:00,4
2019-07-02 19:11:00,4
2019-07-02 19:12:00,4
2019-07-02 19:13:00,4
2019-07-02 19:14:00,4
2019-07-02 19:15:00,4
2019-07-02 19:16:00,4
2019-07-02 19:17:00,4
2019-07-02 19:18:00,4
2019-07-02 19:19:00,3
2019-07-02 19:20:00,4
2019-07-02 19:21:00,4
2019-07-02 19:22:00,4
2019-07-02 19:23:00,3
2019-07-02 19:24:00,4
2019-07-02 19:25:00,4
2019-07-02 19:26:00,4
2019-07-02 19:27:00,4
2019-07-02 19:28:00,3
2019-07-02 19:29:00,4
2019-07-02 19:30:00,4
2019-07-02 19:31:00,4
2019-07-02 19:32:00,4
2019-07-02 19:33:00,4
2019-07-02 19:34:00,4
2019-07-02 19:35:00,3
2019-07-02 19:36:00,4
2019-07-02 19:37:00,4
2019-07-02 19:38:00,4
2019-07-02 19:39:00,4
2019-07-02 19:40:00,4
2019-07-02 19:41:00,4
2019-07-02 19:42:00,3
2019-07-02 19:43:00,4
2019-07-02 19:44:00,4
2019-07-02 19:45:00,4
2019-07-02 19:46:00,4
2019-07-02 19:47:00,4
2019-07-02 19:48:00,4
2019-07-02 19:49:00,4
2019-07-02 19:50:00,4
2019-07-02 19:51:00,4
2019-07-02 19:52:00,4
2019-07-02 19:53:00,4
2019-07-02 19:54:00,4
2019-07-02 19:55:00,3
2019-07-02 19:56:00,4
2019-07-02 19:57:00,4
2019-07-02 19:58:00,4
2019-07-02 19:59:00,4
2019-07-02 20:00:00,4
2019-07-02 20:01:00,4
2019-07-02 20:02:00,4
2019-07-02 20:03:00,4
2019-07-02 20:04:00,3
2019-07-02 20:05:00,4
2019-07-02 20:06:00,4
2019-07-02 20:07:00,4
2019-07-02 20:08:00,4
2019-07-02 20:09:00,4
2019-07-02 20:10:00,3
2019-07-02 20:11:00,4
2019-07-02 20:12:00,4
2019-07-02 20:13:00,4
2019-07-02 20:14:00,4
2019-07-02 20:15:00,4
2019-07-02 20:16:00,4
2019-07-02 20:17:00,4
2019-07-02 20:18:00,4
2019-07-02 20:19:00,4
2019-07-02 20:20:00,2
