4,"select FullAddress, GeogArea, GeogString=Geog.ToString()      from RealPropertiesAll     where Neighborhood like &&&"
2019-07-02 10:21:00,1
2019-07-02 10:23:00,1
2019-07-02 10:34:00,1
2019-07-02 10:52:00,1
