1,"SELECT  --TOP # p.objid as objid, p.ra, p.dec, p.psfMag_r, p.psfMag_g, p.psfMag_i, p.psfMag_z FROM PhotoObj as p WHERE   p.type = #  AND g.ra > # AND g.ra < #  AND g.dec > # AND g.dec < #"
2019-07-02 15:36:00,1
