8,select * from zooNoSpec where objid=#
2019-07-02 09:42:00,1
2019-07-02 12:01:00,1
2019-07-02 12:57:00,1
2019-07-02 16:27:00,1
2019-07-02 20:44:00,1
2019-07-02 20:52:00,1
2019-07-02 21:30:00,1
2019-07-02 22:29:00,1
