1,"select ID, BlockLot, FullAddress     from RealPropertiesAll g         cross apply (             select NumNeighbors = count(ID)             from RealGoodNeighbors             where MinID=g.ID or ID=g.ID         ) x     where Neighborhood like &&&      order by NumNeighbors desc, ID asc"
2019-07-02 11:01:00,1
