215,select * from Field where fieldId=#
2019-02-07 00:44:00,1
2019-02-07 01:02:00,1
2019-02-07 01:28:00,1
2019-02-07 01:45:00,1
2019-02-07 02:20:00,1
2019-02-07 02:28:00,1
2019-02-07 03:17:00,1
2019-02-07 03:37:00,1
2019-02-07 05:16:00,1
2019-02-07 05:27:00,1
2019-02-07 05:47:00,1
2019-02-07 06:29:00,1
2019-02-07 07:13:00,1
2019-02-07 07:34:00,1
2019-02-07 08:51:00,1
2019-02-07 09:10:00,1
2019-02-07 09:14:00,1
2019-02-07 09:18:00,7
2019-02-07 09:19:00,15
2019-02-07 09:25:00,9
2019-02-07 09:29:00,1
2019-02-07 09:58:00,1
2019-02-07 10:03:00,1
2019-02-07 10:10:00,1
2019-02-07 10:18:00,1
2019-02-07 10:25:00,2
2019-02-07 10:55:00,1
2019-02-07 11:46:00,1
2019-02-07 13:10:00,1
2019-02-07 14:07:00,1
2019-02-07 14:22:00,1
2019-02-07 14:48:00,1
2019-02-07 14:51:00,2
2019-02-07 15:48:00,2
2019-02-07 16:40:00,1
2019-02-07 16:46:00,1
2019-02-07 16:51:00,7
2019-02-07 16:52:00,36
2019-02-07 16:53:00,28
2019-02-07 17:07:00,1
2019-02-07 17:47:00,1
2019-02-07 17:52:00,1
2019-02-07 18:12:00,1
2019-02-07 18:27:00,1
2019-02-07 18:53:00,1
2019-02-07 18:56:00,1
2019-02-07 19:03:00,1
2019-02-07 19:12:00,1
2019-02-07 19:36:00,1
2019-02-07 19:40:00,1
2019-02-07 19:41:00,1
2019-02-07 19:54:00,1
2019-02-07 20:12:00,1
2019-02-07 20:23:00,3
2019-02-07 20:24:00,16
2019-02-07 20:27:00,1
2019-02-07 20:28:00,7
2019-02-07 21:19:00,1
2019-02-07 21:54:00,1
2019-02-07 21:57:00,5
2019-02-07 21:58:00,2
2019-02-07 22:03:00,1
2019-02-07 22:07:00,19
2019-02-07 22:08:00,4
2019-02-07 22:12:00,1
2019-02-07 23:08:00,1
2019-02-07 23:20:00,1
