1112,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-02-07 17:45:00,3
2019-02-07 17:46:00,40
2019-02-07 17:47:00,41
2019-02-07 17:48:00,22
2019-02-07 17:50:00,1
2019-02-07 17:52:00,39
2019-02-07 17:53:00,41
2019-02-07 17:54:00,31
2019-02-07 17:55:00,40
2019-02-07 17:56:00,33
2019-02-07 17:57:00,25
2019-02-07 17:58:00,24
2019-02-07 17:59:00,25
2019-02-07 18:00:00,26
2019-02-07 18:01:00,27
2019-02-07 18:02:00,26
2019-02-07 18:03:00,26
2019-02-07 18:04:00,27
2019-02-07 18:05:00,25
2019-02-07 18:06:00,25
2019-02-07 18:07:00,25
2019-02-07 18:08:00,26
2019-02-07 18:09:00,26
2019-02-07 18:10:00,24
2019-02-07 18:11:00,24
2019-02-07 18:12:00,16
2019-02-07 20:01:00,1
2019-02-07 20:24:00,1
2019-02-07 20:26:00,4
2019-02-07 20:27:00,26
2019-02-07 20:28:00,26
2019-02-07 20:29:00,25
2019-02-07 20:30:00,26
2019-02-07 20:31:00,24
2019-02-07 20:32:00,25
2019-02-07 20:33:00,26
2019-02-07 20:34:00,24
2019-02-07 20:35:00,26
2019-02-07 20:36:00,25
2019-02-07 20:37:00,25
2019-02-07 20:38:00,25
2019-02-07 20:39:00,24
2019-02-07 20:40:00,25
2019-02-07 20:41:00,25
2019-02-07 20:42:00,24
2019-02-07 20:43:00,17
