81,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-07 07:03:00,2
2019-02-07 11:25:00,1
2019-02-07 11:26:00,1
2019-02-07 11:27:00,1
2019-02-07 11:28:00,1
2019-02-07 12:25:00,1
2019-02-07 12:26:00,1
2019-02-07 12:32:00,2
2019-02-07 12:34:00,2
2019-02-07 12:41:00,1
2019-02-07 12:42:00,1
2019-02-07 12:43:00,1
2019-02-07 12:44:00,1
2019-02-07 12:56:00,2
2019-02-07 12:58:00,2
2019-02-07 15:29:00,2
2019-02-07 15:32:00,2
2019-02-07 15:34:00,2
2019-02-07 15:37:00,2
2019-02-07 16:14:00,4
2019-02-07 16:15:00,6
2019-02-07 16:16:00,2
2019-02-07 16:17:00,5
2019-02-07 16:18:00,7
2019-02-07 16:19:00,2
2019-02-07 16:20:00,3
2019-02-07 17:35:00,2
2019-02-07 17:36:00,4
2019-02-07 17:37:00,1
2019-02-07 17:38:00,5
2019-02-07 17:39:00,6
2019-02-07 17:41:00,4
2019-02-07 17:42:00,2
