1,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.g, p.r, p.i, p.u, s.z, s.z_err, p.z   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-02-07 16:48:00,1
