1,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.g, p.r, p.u, s.z, p.g-p.r   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN .# AND .#"
2019-02-07 11:22:00,1
