96,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-02-07 00:59:00,1
2019-02-07 01:59:00,1
2019-02-07 02:59:00,1
2019-02-07 03:58:00,1
2019-02-07 04:11:00,1
2019-02-07 04:17:00,1
2019-02-07 04:20:00,1
2019-02-07 04:59:00,1
2019-02-07 05:59:00,1
2019-02-07 06:33:00,9
2019-02-07 06:58:00,1
2019-02-07 07:57:00,1
2019-02-07 08:59:00,1
2019-02-07 09:11:00,1
2019-02-07 09:58:00,1
2019-02-07 10:58:00,1
2019-02-07 11:35:00,1
2019-02-07 11:58:00,1
2019-02-07 12:50:00,9
2019-02-07 12:58:00,1
2019-02-07 13:40:00,9
2019-02-07 13:58:00,1
2019-02-07 14:58:00,1
2019-02-07 15:21:00,9
2019-02-07 15:31:00,9
2019-02-07 15:53:00,9
2019-02-07 15:59:00,1
2019-02-07 16:02:00,9
2019-02-07 16:58:00,9
2019-02-07 16:59:00,1
2019-02-07 17:59:00,1
2019-02-07 18:59:00,1
