2771,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-07 13:43:00,6
2019-02-07 13:44:00,12
2019-02-07 13:45:00,3
2019-02-07 13:46:00,1
2019-02-07 13:47:00,6
2019-02-07 13:48:00,7
2019-02-07 13:49:00,5
2019-02-07 13:50:00,6
2019-02-07 13:51:00,9
2019-02-07 13:52:00,6
2019-02-07 13:53:00,3
2019-02-07 13:54:00,4
2019-02-07 13:55:00,16
2019-02-07 13:56:00,12
2019-02-07 13:57:00,12
2019-02-07 13:58:00,11
2019-02-07 13:59:00,15
2019-02-07 14:00:00,9
2019-02-07 14:01:00,3
2019-02-07 14:02:00,13
2019-02-07 14:03:00,14
2019-02-07 14:04:00,17
2019-02-07 14:05:00,19
2019-02-07 14:06:00,17
2019-02-07 14:07:00,6
2019-02-07 17:36:00,6
2019-02-07 17:37:00,10
2019-02-07 17:38:00,4
2019-02-07 17:39:00,2
2019-02-07 17:40:00,10
2019-02-07 17:41:00,2
2019-02-07 17:42:00,4
2019-02-07 17:43:00,1
2019-02-07 17:44:00,5
2019-02-07 17:45:00,1
2019-02-07 17:46:00,1
2019-02-07 17:47:00,1
2019-02-07 17:48:00,10
2019-02-07 17:49:00,4
2019-02-07 17:50:00,8
2019-02-07 18:13:00,13
2019-02-07 18:14:00,1
2019-02-07 18:15:00,3
2019-02-07 18:16:00,9
2019-02-07 18:17:00,6
2019-02-07 18:19:00,1
2019-02-07 18:20:00,5
2019-02-07 18:21:00,1
2019-02-07 18:22:00,1
2019-02-07 18:23:00,2
2019-02-07 18:24:00,9
2019-02-07 18:25:00,10
2019-02-07 18:26:00,2
2019-02-07 18:38:00,3
2019-02-07 18:39:00,11
2019-02-07 18:40:00,6
2019-02-07 18:41:00,1
2019-02-07 18:42:00,10
2019-02-07 18:43:00,1
2019-02-07 18:44:00,6
2019-02-07 18:45:00,1
2019-02-07 18:46:00,5
2019-02-07 18:47:00,1
2019-02-07 18:48:00,1
2019-02-07 18:49:00,2
2019-02-07 18:50:00,9
2019-02-07 18:51:00,5
2019-02-07 18:52:00,21
2019-02-07 18:53:00,10
2019-02-07 18:54:00,1
2019-02-07 18:55:00,10
2019-02-07 18:56:00,13
2019-02-07 18:57:00,6
2019-02-07 18:58:00,9
2019-02-07 18:59:00,11
2019-02-07 19:00:00,11
2019-02-07 19:01:00,10
2019-02-07 19:02:00,14
2019-02-07 19:03:00,4
2019-02-07 19:04:00,5
2019-02-07 19:05:00,3
2019-02-07 19:06:00,1
2019-02-07 19:07:00,2
2019-02-07 19:08:00,6
2019-02-07 19:09:00,7
2019-02-07 19:10:00,4
2019-02-07 19:11:00,4
2019-02-07 19:12:00,9
2019-02-07 19:13:00,4
2019-02-07 19:14:00,1
2019-02-07 19:15:00,8
2019-02-07 19:16:00,4
2019-02-07 19:17:00,12
2019-02-07 19:18:00,8
2019-02-07 19:19:00,4
2019-02-07 19:20:00,12
2019-02-07 19:21:00,4
2019-02-07 19:22:00,7
2019-02-07 19:23:00,2
2019-02-07 19:24:00,1
2019-02-07 19:25:00,21
2019-02-07 19:26:00,3
2019-02-07 19:27:00,13
2019-02-07 19:28:00,8
2019-02-07 19:29:00,6
2019-02-07 19:30:00,6
2019-02-07 19:31:00,7
