76,select distinct parent from DBViewCols where viewname=&&&
2019-02-07 01:43:00,1
2019-02-07 02:11:00,1
2019-02-07 02:15:00,1
2019-02-07 03:02:00,1
2019-02-07 03:14:00,1
2019-02-07 03:21:00,1
2019-02-07 03:31:00,1
2019-02-07 04:54:00,1
2019-02-07 05:15:00,1
2019-02-07 05:19:00,1
2019-02-07 06:38:00,1
2019-02-07 06:54:00,1
2019-02-07 07:23:00,1
2019-02-07 08:29:00,1
2019-02-07 10:14:00,1
2019-02-07 13:11:00,1
2019-02-07 16:49:00,1
2019-02-07 16:50:00,1
2019-02-07 16:58:00,1
2019-02-07 16:59:00,6
2019-02-07 17:00:00,5
2019-02-07 17:10:00,3
2019-02-07 17:17:00,1
2019-02-07 17:20:00,4
2019-02-07 17:21:00,3
2019-02-07 17:22:00,1
2019-02-07 17:23:00,3
2019-02-07 17:25:00,1
2019-02-07 17:31:00,2
2019-02-07 18:53:00,1
2019-02-07 18:59:00,2
2019-02-07 19:02:00,1
2019-02-07 19:22:00,1
2019-02-07 19:23:00,1
2019-02-07 20:01:00,1
2019-02-07 20:36:00,1
2019-02-07 20:37:00,1
2019-02-07 20:38:00,1
2019-02-07 20:41:00,2
2019-02-07 21:47:00,1
2019-02-07 21:50:00,1
2019-02-07 21:51:00,3
2019-02-07 21:55:00,3
2019-02-07 21:57:00,1
2019-02-07 21:59:00,1
2019-02-07 22:18:00,1
2019-02-07 22:23:00,1
2019-02-07 23:18:00,3
2019-02-07 23:32:00,1
