5073,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-07 06:21:00,10
2019-02-07 06:22:00,10
2019-02-07 06:23:00,5
2019-02-07 06:26:00,22
2019-02-07 06:27:00,13
2019-02-07 06:28:00,10
2019-02-07 06:29:00,13
2019-02-07 06:30:00,2
2019-02-07 06:31:00,15
2019-02-07 06:32:00,5
2019-02-07 06:33:00,10
2019-02-07 06:34:00,10
2019-02-07 06:35:00,10
2019-02-07 06:36:00,5
2019-02-07 06:37:00,10
2019-02-07 06:42:00,9
2019-02-07 06:43:00,41
2019-02-07 06:44:00,5
2019-02-07 06:45:00,10
2019-02-07 06:47:00,5
2019-02-07 06:48:00,10
2019-02-07 06:56:00,26
2019-02-07 06:57:00,24
2019-02-07 06:58:00,5
2019-02-07 06:59:00,10
2019-02-07 07:00:00,15
2019-02-07 07:06:00,2
2019-02-07 07:07:00,48
2019-02-07 07:09:00,12
2019-02-07 07:10:00,8
2019-02-07 07:14:00,30
2019-02-07 07:19:00,2
2019-02-07 07:20:00,23
2019-02-07 07:21:00,10
2019-02-07 07:22:00,10
2019-02-07 07:23:00,14
2019-02-07 07:24:00,3
2019-02-07 07:25:00,13
2019-02-07 07:31:00,30
2019-02-07 07:32:00,5
2019-02-07 07:33:00,15
2019-02-07 07:40:00,29
2019-02-07 07:41:00,21
2019-02-07 07:42:00,5
2019-02-07 07:50:00,50
2019-02-07 07:52:00,5
2019-02-07 07:53:00,15
2019-02-07 07:54:00,9
2019-02-07 07:55:00,11
2019-02-07 07:57:00,10
2019-02-07 07:58:00,10
2019-02-07 07:59:00,15
2019-02-07 08:00:00,5
2019-02-07 08:06:00,50
2019-02-07 08:08:00,10
2019-02-07 08:14:00,4
2019-02-07 08:15:00,46
2019-02-07 08:16:00,5
2019-02-07 08:17:00,5
2019-02-07 08:23:00,29
2019-02-07 08:24:00,21
2019-02-07 08:25:00,10
2019-02-07 08:26:00,5
2019-02-07 08:34:00,21
2019-02-07 08:35:00,19
2019-02-07 08:42:00,10
2019-02-07 08:43:00,40
2019-02-07 08:45:00,10
2019-02-07 08:51:00,47
2019-02-07 08:52:00,3
2019-02-07 08:53:00,10
2019-02-07 08:54:00,10
2019-02-07 08:55:00,10
2019-02-07 08:56:00,5
2019-02-07 09:03:00,50
2019-02-07 09:06:00,17
2019-02-07 09:07:00,5
2019-02-07 09:14:00,50
2019-02-07 09:16:00,10
2019-02-07 09:17:00,5
2019-02-07 09:20:00,10
2019-02-07 09:21:00,15
2019-02-07 09:22:00,10
2019-02-07 09:26:00,20
2019-02-07 09:27:00,10
2019-02-07 09:28:00,10
2019-02-07 09:29:00,10
2019-02-07 09:36:00,27
2019-02-07 09:37:00,23
2019-02-07 09:38:00,5
2019-02-07 09:40:00,15
2019-02-07 09:43:00,25
2019-02-07 09:44:00,2
2019-02-07 09:45:00,8
2019-02-07 09:50:00,4
2019-02-07 09:51:00,46
2019-02-07 09:53:00,5
2019-02-07 09:54:00,20
2019-02-07 09:57:00,1
2019-02-07 09:58:00,49
2019-02-07 10:02:00,8
2019-02-07 10:03:00,42
2019-02-07 10:05:00,10
2019-02-07 10:06:00,15
2019-02-07 10:07:00,5
2019-02-07 10:14:00,50
2019-02-07 10:19:00,22
2019-02-07 10:20:00,13
2019-02-07 10:23:00,10
2019-02-07 10:24:00,7
2019-02-07 10:25:00,8
2019-02-07 10:26:00,5
2019-02-07 10:27:00,20
2019-02-07 10:34:00,50
2019-02-07 10:36:00,5
2019-02-07 10:41:00,13
2019-02-07 10:42:00,37
2019-02-07 10:47:00,50
2019-02-07 10:49:00,5
2019-02-07 10:50:00,10
2019-02-07 10:51:00,11
2019-02-07 10:53:00,25
2019-02-07 10:54:00,5
2019-02-07 10:55:00,10
2019-02-07 11:02:00,50
2019-02-07 11:04:00,6
2019-02-07 11:05:00,16
2019-02-07 11:06:00,2
2019-02-07 11:08:00,20
2019-02-07 11:09:00,5
2019-02-07 11:10:00,10
2019-02-07 11:11:00,10
2019-02-07 11:15:00,6
2019-02-07 11:16:00,19
2019-02-07 11:17:00,5
2019-02-07 11:18:00,19
2019-02-07 11:19:00,11
2019-02-07 11:20:00,5
2019-02-07 11:21:00,15
2019-02-07 11:22:00,5
2019-02-07 11:23:00,20
2019-02-07 11:25:00,15
2019-02-07 11:26:00,15
2019-02-07 11:27:00,5
2019-02-07 11:28:00,10
2019-02-07 11:29:00,10
2019-02-07 11:37:00,25
2019-02-07 11:38:00,25
2019-02-07 11:39:00,5
2019-02-07 11:40:00,4
2019-02-07 11:41:00,6
2019-02-07 12:42:00,1
2019-02-07 12:44:00,1
