127,select * from dbo.fDocColumns(&&&)
2019-02-07 00:50:00,1
2019-02-07 01:24:00,2
2019-02-07 01:43:00,1
2019-02-07 01:51:00,2
2019-02-07 02:00:00,1
2019-02-07 02:23:00,2
2019-02-07 02:55:00,1
2019-02-07 03:46:00,1
2019-02-07 03:53:00,5
2019-02-07 04:20:00,2
2019-02-07 04:25:00,2
2019-02-07 04:26:00,1
2019-02-07 04:56:00,2
2019-02-07 04:58:00,1
2019-02-07 05:05:00,1
2019-02-07 05:20:00,4
2019-02-07 05:25:00,2
2019-02-07 05:45:00,1
2019-02-07 06:29:00,1
2019-02-07 06:31:00,2
2019-02-07 06:32:00,1
2019-02-07 06:38:00,1
2019-02-07 06:40:00,1
2019-02-07 06:51:00,1
2019-02-07 06:54:00,1
2019-02-07 06:57:00,2
2019-02-07 07:18:00,1
2019-02-07 07:21:00,2
2019-02-07 07:29:00,1
2019-02-07 07:51:00,1
2019-02-07 08:08:00,2
2019-02-07 08:23:00,1
2019-02-07 08:55:00,1
2019-02-07 08:56:00,1
2019-02-07 09:10:00,1
2019-02-07 09:17:00,1
2019-02-07 09:42:00,1
2019-02-07 09:48:00,2
2019-02-07 10:10:00,2
2019-02-07 10:11:00,2
2019-02-07 10:24:00,1
2019-02-07 10:56:00,1
2019-02-07 11:59:00,1
2019-02-07 12:00:00,1
2019-02-07 12:01:00,1
2019-02-07 12:09:00,2
2019-02-07 12:17:00,4
2019-02-07 12:18:00,2
2019-02-07 12:20:00,1
2019-02-07 12:22:00,2
2019-02-07 12:44:00,1
2019-02-07 13:11:00,1
2019-02-07 13:13:00,2
2019-02-07 13:33:00,1
2019-02-07 13:39:00,2
2019-02-07 14:00:00,2
2019-02-07 14:08:00,1
2019-02-07 14:30:00,1
2019-02-07 15:55:00,2
2019-02-07 16:16:00,1
2019-02-07 16:19:00,2
2019-02-07 16:22:00,2
2019-02-07 16:27:00,1
2019-02-07 16:50:00,1
2019-02-07 16:51:00,2
2019-02-07 16:52:00,1
2019-02-07 17:03:00,1
2019-02-07 17:17:00,1
2019-02-07 17:22:00,1
2019-02-07 17:31:00,1
2019-02-07 18:29:00,1
2019-02-07 18:35:00,1
2019-02-07 19:02:00,1
2019-02-07 19:15:00,1
2019-02-07 19:33:00,1
2019-02-07 19:41:00,1
2019-02-07 20:09:00,1
2019-02-07 20:42:00,1
2019-02-07 20:56:00,1
2019-02-07 20:58:00,1
2019-02-07 21:24:00,1
2019-02-07 21:25:00,2
2019-02-07 21:40:00,1
2019-02-07 21:50:00,1
2019-02-07 22:01:00,1
2019-02-07 22:03:00,2
2019-02-07 22:09:00,1
2019-02-07 23:02:00,1
2019-02-07 23:06:00,1
2019-02-07 23:18:00,1
2019-02-07 23:27:00,1
