4,"SELECT dbo.fIAUFromEq(st.ra, st.dec) as name, n.distance, st.petroMag_r, dbo.fPhotoTypeN(st.type) as type FROM Star AS st, fGetNearbyObjEq(#,#,#) AS n WHERE st.objID = n.objID"
2019-08-22 23:52:00,4
