179,select * from dbo.fDocColumns(&&&)
2019-08-22 00:03:00,1
2019-08-22 00:24:00,1
2019-08-22 00:38:00,1
2019-08-22 00:41:00,2
2019-08-22 00:44:00,1
2019-08-22 01:02:00,1
2019-08-22 01:33:00,1
2019-08-22 01:36:00,3
2019-08-22 02:52:00,1
2019-08-22 02:55:00,2
2019-08-22 03:42:00,4
2019-08-22 03:43:00,2
2019-08-22 04:03:00,2
2019-08-22 04:10:00,1
2019-08-22 04:11:00,1
2019-08-22 04:13:00,1
2019-08-22 04:22:00,1
2019-08-22 04:57:00,1
2019-08-22 05:16:00,1
2019-08-22 05:25:00,1
2019-08-22 05:36:00,1
2019-08-22 05:41:00,1
2019-08-22 05:42:00,2
2019-08-22 06:09:00,2
2019-08-22 06:31:00,1
2019-08-22 06:41:00,1
2019-08-22 06:55:00,2
2019-08-22 07:58:00,2
2019-08-22 08:29:00,2
2019-08-22 08:33:00,2
2019-08-22 08:40:00,1
2019-08-22 08:41:00,1
2019-08-22 08:42:00,1
2019-08-22 08:51:00,1
2019-08-22 08:54:00,1
2019-08-22 08:59:00,1
2019-08-22 09:07:00,2
2019-08-22 09:13:00,1
2019-08-22 09:20:00,1
2019-08-22 09:21:00,1
2019-08-22 09:26:00,1
2019-08-22 09:34:00,1
2019-08-22 09:35:00,1
2019-08-22 10:06:00,1
2019-08-22 10:09:00,1
2019-08-22 10:10:00,2
2019-08-22 10:11:00,1
2019-08-22 10:12:00,1
2019-08-22 10:21:00,1
2019-08-22 10:39:00,1
2019-08-22 10:54:00,2
2019-08-22 10:57:00,1
2019-08-22 11:04:00,1
2019-08-22 11:25:00,1
2019-08-22 11:28:00,2
2019-08-22 11:36:00,3
2019-08-22 12:06:00,1
2019-08-22 12:10:00,1
2019-08-22 12:11:00,1
2019-08-22 12:37:00,1
2019-08-22 13:05:00,1
2019-08-22 13:09:00,1
2019-08-22 13:15:00,11
2019-08-22 13:28:00,1
2019-08-22 13:33:00,1
2019-08-22 13:35:00,1
2019-08-22 13:44:00,1
2019-08-22 14:28:00,1
2019-08-22 14:48:00,1
2019-08-22 14:52:00,1
2019-08-22 14:55:00,2
2019-08-22 14:59:00,1
2019-08-22 15:16:00,1
2019-08-22 15:24:00,1
2019-08-22 15:35:00,1
2019-08-22 15:37:00,1
2019-08-22 16:10:00,4
2019-08-22 16:13:00,1
2019-08-22 16:30:00,1
2019-08-22 16:35:00,2
2019-08-22 16:45:00,1
2019-08-22 16:54:00,1
2019-08-22 17:08:00,1
2019-08-22 17:17:00,1
2019-08-22 17:18:00,1
2019-08-22 17:26:00,1
2019-08-22 17:33:00,2
2019-08-22 17:40:00,1
2019-08-22 17:45:00,1
2019-08-22 18:03:00,2
2019-08-22 18:12:00,1
2019-08-22 18:18:00,1
2019-08-22 18:23:00,1
2019-08-22 18:31:00,1
2019-08-22 18:33:00,1
2019-08-22 18:34:00,1
2019-08-22 18:35:00,1
2019-08-22 19:28:00,1
2019-08-22 19:31:00,1
2019-08-22 19:35:00,1
2019-08-22 19:39:00,1
2019-08-22 19:41:00,1
2019-08-22 19:43:00,1
2019-08-22 19:45:00,1
2019-08-22 19:48:00,2
2019-08-22 19:52:00,2
2019-08-22 20:15:00,2
2019-08-22 20:34:00,1
2019-08-22 20:42:00,1
2019-08-22 20:56:00,1
2019-08-22 21:08:00,1
2019-08-22 21:09:00,1
2019-08-22 21:28:00,2
2019-08-22 21:35:00,1
2019-08-22 21:40:00,1
2019-08-22 21:41:00,1
2019-08-22 21:55:00,1
2019-08-22 22:10:00,1
2019-08-22 22:37:00,1
2019-08-22 22:38:00,1
2019-08-22 22:49:00,1
2019-08-22 22:50:00,3
2019-08-22 23:01:00,2
2019-08-22 23:03:00,2
2019-08-22 23:20:00,1
2019-08-22 23:24:00,1
2019-08-22 23:35:00,1
2019-08-22 23:36:00,1
2019-08-22 23:47:00,1
2019-08-22 23:49:00,2
2019-08-22 23:52:00,2
