1,"SELECT SpecObj.ra,SpecObj.dec,z,zooSpec.spiral,zooSpec.elliptical,zooSpec.uncertain  FROM SpecObj,zooSpec  WHERE (SpecObj.ra ># and SpecObj.ra <#) AND (SpecObj.dec># and SpecObj.dec<#) And SpecObj.class=&&& And zooSpec.specobjid=SpecObj.SpecObjID"
2019-08-22 07:22:00,1
