60,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-22 05:33:00,1
2019-08-22 06:44:00,3
2019-08-22 06:45:00,1
2019-08-22 07:16:00,1
2019-08-22 07:44:00,1
2019-08-22 07:54:00,1
2019-08-22 09:50:00,2
2019-08-22 09:51:00,6
2019-08-22 10:44:00,2
2019-08-22 11:48:00,3
2019-08-22 11:49:00,2
2019-08-22 11:53:00,1
2019-08-22 12:10:00,2
2019-08-22 12:11:00,1
2019-08-22 13:00:00,1
2019-08-22 13:02:00,3
2019-08-22 13:03:00,4
2019-08-22 13:04:00,5
2019-08-22 13:05:00,6
2019-08-22 13:06:00,1
2019-08-22 13:08:00,2
2019-08-22 13:09:00,6
2019-08-22 20:12:00,2
2019-08-22 20:28:00,1
2019-08-22 21:41:00,1
2019-08-22 21:46:00,1
