29,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-08-22 13:31:00,1
2019-08-22 13:32:00,1
2019-08-22 13:34:00,1
2019-08-22 13:35:00,1
2019-08-22 13:36:00,1
2019-08-22 13:38:00,1
2019-08-22 13:41:00,1
2019-08-22 13:43:00,1
2019-08-22 13:44:00,1
2019-08-22 13:45:00,1
2019-08-22 13:47:00,1
2019-08-22 13:48:00,1
2019-08-22 13:49:00,1
2019-08-22 13:50:00,1
2019-08-22 13:52:00,1
2019-08-22 13:54:00,1
2019-08-22 13:56:00,1
2019-08-22 13:59:00,1
2019-08-22 14:01:00,1
2019-08-22 14:04:00,1
2019-08-22 14:06:00,1
2019-08-22 14:08:00,1
2019-08-22 14:10:00,1
2019-08-22 14:12:00,1
2019-08-22 14:15:00,1
2019-08-22 14:17:00,1
2019-08-22 14:19:00,1
2019-08-22 14:21:00,1
2019-08-22 14:23:00,1
