74,select * from Photoz where objid=#
2019-08-22 01:26:00,1
2019-08-22 01:47:00,1
2019-08-22 02:08:00,1
2019-08-22 02:16:00,1
2019-08-22 02:35:00,1
2019-08-22 03:52:00,4
2019-08-22 03:53:00,1
2019-08-22 04:13:00,1
2019-08-22 04:30:00,1
2019-08-22 04:49:00,1
2019-08-22 05:21:00,1
2019-08-22 05:57:00,1
2019-08-22 06:31:00,1
2019-08-22 09:16:00,1
2019-08-22 09:35:00,1
2019-08-22 10:08:00,2
2019-08-22 10:09:00,7
2019-08-22 10:10:00,6
2019-08-22 10:11:00,8
2019-08-22 10:12:00,4
2019-08-22 10:23:00,1
2019-08-22 11:31:00,1
2019-08-22 12:05:00,1
2019-08-22 12:19:00,1
2019-08-22 12:20:00,1
2019-08-22 14:17:00,1
2019-08-22 14:31:00,1
2019-08-22 14:35:00,1
2019-08-22 15:34:00,1
2019-08-22 17:19:00,1
2019-08-22 18:42:00,2
2019-08-22 19:47:00,1
2019-08-22 20:03:00,10
2019-08-22 21:11:00,1
2019-08-22 21:29:00,1
2019-08-22 21:55:00,1
2019-08-22 23:41:00,1
2019-08-22 23:42:00,2
