22,select * from SpecLine where specObjId=#
2019-08-22 09:09:00,1
2019-08-22 10:58:00,1
2019-08-22 11:34:00,1
2019-08-22 13:10:00,1
2019-08-22 15:08:00,1
2019-08-22 15:38:00,1
2019-08-22 16:05:00,1
2019-08-22 17:33:00,1
2019-08-22 18:47:00,1
2019-08-22 19:19:00,1
2019-08-22 19:22:00,1
2019-08-22 19:33:00,1
2019-08-22 19:46:00,1
2019-08-22 20:07:00,1
2019-08-22 20:16:00,1
2019-08-22 20:18:00,1
2019-08-22 20:44:00,1
2019-08-22 21:18:00,1
2019-08-22 22:57:00,1
2019-08-22 22:59:00,1
2019-08-22 23:14:00,1
2019-08-22 23:22:00,1
