2,"SELECT specObjID, plateID, survey, instrument, mjd, plate, fiberID, ra, dec, z, zErr, class, subClass, snMedian into mydb.MyTable_snr5 from SpecObj    WHERE (class = &&&) AND (snMedian > #)"
2019-08-22 16:52:00,1
2019-08-22 16:56:00,1
