145,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-02 06:39:00,1
2019-11-02 08:09:00,1
2019-11-02 08:11:00,1
2019-11-02 08:13:00,1
2019-11-02 08:15:00,1
2019-11-02 08:17:00,1
2019-11-02 08:19:00,1
2019-11-02 08:21:00,1
2019-11-02 08:23:00,1
2019-11-02 08:25:00,1
2019-11-02 08:27:00,1
2019-11-02 08:29:00,1
2019-11-02 08:31:00,1
2019-11-02 08:33:00,1
2019-11-02 08:35:00,1
2019-11-02 08:37:00,1
2019-11-02 08:39:00,1
2019-11-02 08:41:00,1
2019-11-02 08:43:00,1
2019-11-02 08:45:00,1
2019-11-02 08:47:00,1
2019-11-02 08:51:00,1
2019-11-02 08:53:00,1
2019-11-02 08:55:00,1
2019-11-02 08:57:00,1
2019-11-02 08:59:00,1
2019-11-02 09:01:00,1
2019-11-02 09:03:00,1
2019-11-02 09:05:00,1
2019-11-02 09:07:00,1
2019-11-02 09:09:00,1
2019-11-02 09:11:00,1
2019-11-02 09:13:00,1
2019-11-02 09:15:00,1
2019-11-02 09:17:00,1
2019-11-02 09:19:00,1
2019-11-02 09:21:00,1
2019-11-02 09:23:00,1
2019-11-02 09:25:00,1
2019-11-02 09:27:00,1
2019-11-02 09:29:00,1
2019-11-02 09:31:00,1
2019-11-02 09:35:00,1
2019-11-02 09:37:00,1
2019-11-02 09:39:00,1
2019-11-02 09:41:00,1
2019-11-02 09:43:00,1
2019-11-02 09:45:00,1
2019-11-02 09:47:00,1
2019-11-02 09:49:00,1
2019-11-02 09:51:00,1
2019-11-02 09:53:00,1
2019-11-02 09:55:00,1
2019-11-02 09:57:00,1
2019-11-02 09:59:00,1
2019-11-02 10:01:00,1
2019-11-02 10:03:00,1
2019-11-02 10:05:00,1
2019-11-02 10:07:00,1
2019-11-02 10:09:00,1
2019-11-02 10:11:00,1
2019-11-02 10:13:00,1
2019-11-02 10:15:00,1
2019-11-02 10:17:00,1
2019-11-02 10:19:00,1
2019-11-02 10:21:00,1
2019-11-02 10:23:00,1
2019-11-02 10:25:00,1
2019-11-02 10:27:00,1
2019-11-02 10:29:00,1
2019-11-02 10:31:00,1
2019-11-02 10:33:00,1
2019-11-02 10:37:00,1
2019-11-02 10:39:00,1
2019-11-02 10:41:00,1
2019-11-02 10:43:00,1
2019-11-02 10:45:00,1
2019-11-02 10:47:00,1
2019-11-02 10:49:00,1
2019-11-02 10:51:00,1
2019-11-02 10:53:00,1
2019-11-02 10:57:00,1
2019-11-02 10:59:00,1
2019-11-02 11:01:00,1
2019-11-02 11:03:00,1
2019-11-02 11:05:00,1
2019-11-02 11:07:00,1
2019-11-02 11:09:00,1
2019-11-02 11:11:00,1
2019-11-02 11:13:00,1
2019-11-02 11:15:00,1
2019-11-02 11:17:00,1
2019-11-02 11:19:00,1
2019-11-02 11:21:00,1
2019-11-02 11:23:00,1
2019-11-02 11:25:00,1
2019-11-02 11:27:00,1
2019-11-02 11:29:00,1
2019-11-02 11:31:00,1
2019-11-02 11:33:00,1
2019-11-02 11:35:00,1
2019-11-02 11:37:00,1
2019-11-02 11:38:00,1
2019-11-02 11:39:00,1
2019-11-02 11:41:00,1
2019-11-02 11:43:00,1
2019-11-02 11:45:00,1
2019-11-02 11:47:00,1
2019-11-02 11:49:00,1
2019-11-02 11:51:00,1
2019-11-02 11:53:00,1
2019-11-02 11:55:00,1
2019-11-02 12:41:00,1
2019-11-02 12:52:00,1
2019-11-02 15:14:00,1
2019-11-02 18:17:00,1
2019-11-02 19:01:00,1
2019-11-02 20:46:00,17
2019-11-02 20:47:00,9
2019-11-02 20:48:00,2
