175,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-11-02 00:03:00,1
2019-11-02 00:09:00,1
2019-11-02 00:13:00,1
2019-11-02 00:24:00,1
2019-11-02 00:33:00,1
2019-11-02 00:34:00,1
2019-11-02 00:36:00,1
2019-11-02 00:40:00,1
2019-11-02 00:42:00,1
2019-11-02 00:45:00,1
2019-11-02 00:50:00,1
2019-11-02 01:21:00,1
2019-11-02 01:29:00,1
2019-11-02 01:33:00,1
2019-11-02 01:34:00,1
2019-11-02 01:45:00,1
2019-11-02 01:47:00,1
2019-11-02 01:57:00,1
2019-11-02 02:04:00,1
2019-11-02 02:09:00,1
2019-11-02 02:11:00,1
2019-11-02 02:12:00,1
2019-11-02 02:13:00,1
2019-11-02 02:16:00,1
2019-11-02 02:22:00,1
2019-11-02 02:28:00,1
2019-11-02 02:29:00,1
2019-11-02 02:31:00,1
2019-11-02 02:35:00,1
2019-11-02 02:39:00,1
2019-11-02 02:43:00,1
2019-11-02 02:48:00,1
2019-11-02 02:52:00,1
2019-11-02 02:54:00,1
2019-11-02 02:55:00,1
2019-11-02 02:59:00,1
2019-11-02 03:02:00,1
2019-11-02 03:07:00,1
2019-11-02 03:12:00,1
2019-11-02 03:13:00,1
2019-11-02 03:20:00,1
2019-11-02 03:21:00,1
2019-11-02 03:29:00,1
2019-11-02 03:30:00,1
2019-11-02 03:31:00,1
2019-11-02 03:32:00,1
2019-11-02 03:34:00,1
2019-11-02 03:35:00,1
2019-11-02 03:44:00,1
2019-11-02 03:45:00,1
2019-11-02 03:46:00,1
2019-11-02 03:50:00,1
2019-11-02 03:51:00,1
2019-11-02 03:54:00,1
2019-11-02 03:55:00,1
2019-11-02 04:18:00,1
2019-11-02 04:19:00,1
2019-11-02 04:23:00,1
2019-11-02 04:24:00,1
2019-11-02 04:25:00,1
2019-11-02 04:29:00,1
2019-11-02 04:34:00,1
2019-11-02 04:36:00,1
2019-11-02 04:38:00,1
2019-11-02 04:40:00,1
2019-11-02 04:44:00,1
2019-11-02 04:46:00,1
2019-11-02 04:51:00,1
2019-11-02 04:53:00,1
2019-11-02 04:54:00,1
2019-11-02 04:56:00,1
2019-11-02 04:57:00,1
2019-11-02 04:58:00,1
2019-11-02 05:02:00,1
2019-11-02 05:05:00,1
2019-11-02 05:08:00,1
2019-11-02 05:10:00,1
2019-11-02 05:11:00,1
2019-11-02 05:15:00,1
2019-11-02 05:27:00,1
2019-11-02 05:32:00,1
2019-11-02 05:35:00,1
2019-11-02 05:40:00,1
2019-11-02 05:42:00,1
2019-11-02 05:46:00,1
2019-11-02 05:48:00,1
2019-11-02 05:56:00,1
2019-11-02 05:57:00,1
2019-11-02 05:58:00,1
2019-11-02 06:03:00,1
2019-11-02 06:14:00,1
2019-11-02 06:15:00,1
2019-11-02 06:17:00,1
2019-11-02 06:19:00,1
2019-11-02 06:23:00,1
2019-11-02 06:30:00,1
2019-11-02 06:31:00,1
2019-11-02 06:35:00,1
2019-11-02 06:36:00,1
2019-11-02 06:37:00,1
2019-11-02 06:38:00,1
2019-11-02 06:41:00,1
2019-11-02 06:42:00,1
2019-11-02 06:44:00,1
2019-11-02 06:46:00,1
2019-11-02 06:48:00,1
2019-11-02 06:50:00,1
2019-11-02 06:52:00,1
2019-11-02 06:56:00,1
2019-11-02 07:01:00,1
2019-11-02 07:02:00,1
2019-11-02 07:06:00,1
2019-11-02 07:08:00,1
2019-11-02 07:10:00,1
2019-11-02 07:14:00,1
2019-11-02 07:15:00,1
2019-11-02 07:18:00,1
2019-11-02 07:23:00,1
2019-11-02 07:25:00,1
2019-11-02 07:28:00,1
2019-11-02 07:30:00,1
2019-11-02 07:32:00,1
2019-11-02 07:36:00,1
2019-11-02 07:41:00,1
2019-11-02 07:44:00,1
2019-11-02 07:46:00,1
2019-11-02 07:51:00,1
2019-11-02 07:57:00,1
2019-11-02 07:59:00,1
2019-11-02 08:03:00,1
2019-11-02 08:05:00,1
2019-11-02 08:10:00,1
2019-11-02 08:12:00,1
2019-11-02 08:14:00,1
2019-11-02 08:17:00,1
2019-11-02 08:21:00,1
2019-11-02 08:23:00,1
2019-11-02 08:26:00,1
2019-11-02 08:27:00,1
2019-11-02 08:35:00,1
2019-11-02 08:37:00,1
2019-11-02 08:40:00,1
2019-11-02 08:41:00,1
2019-11-02 08:42:00,1
2019-11-02 08:44:00,1
2019-11-02 08:49:00,1
2019-11-02 08:52:00,1
2019-11-02 08:53:00,1
2019-11-02 08:54:00,1
2019-11-02 08:58:00,1
2019-11-02 09:00:00,1
2019-11-02 09:04:00,1
2019-11-02 09:09:00,1
2019-11-02 09:15:00,1
2019-11-02 09:21:00,1
2019-11-02 09:23:00,1
2019-11-02 09:24:00,1
2019-11-02 09:25:00,1
2019-11-02 09:26:00,1
2019-11-02 09:29:00,1
2019-11-02 09:30:00,1
2019-11-02 09:31:00,1
2019-11-02 09:39:00,1
2019-11-02 09:41:00,1
2019-11-02 09:43:00,1
2019-11-02 09:44:00,1
2019-11-02 09:45:00,1
2019-11-02 09:47:00,1
2019-11-02 09:48:00,1
2019-11-02 09:53:00,1
2019-11-02 09:57:00,1
2019-11-02 09:58:00,1
2019-11-02 10:01:00,1
2019-11-02 10:03:00,1
2019-11-02 10:05:00,1
