141,select distinct parent from DBViewCols where viewname=&&&
2019-11-02 05:44:00,1
2019-11-02 05:52:00,1
2019-11-02 05:53:00,1
2019-11-02 05:56:00,1
2019-11-02 06:44:00,1
2019-11-02 08:27:00,2
2019-11-02 08:45:00,1
2019-11-02 09:36:00,3
2019-11-02 09:38:00,1
2019-11-02 09:43:00,1
2019-11-02 09:49:00,1
2019-11-02 13:12:00,4
2019-11-02 13:14:00,1
2019-11-02 14:11:00,1
2019-11-02 16:08:00,1
2019-11-02 16:09:00,1
2019-11-02 16:10:00,1
2019-11-02 16:11:00,1
2019-11-02 16:12:00,1
2019-11-02 16:14:00,2
2019-11-02 16:20:00,1
2019-11-02 17:25:00,3
2019-11-02 17:29:00,1
2019-11-02 17:31:00,2
2019-11-02 17:39:00,4
2019-11-02 18:25:00,1
2019-11-02 18:27:00,1
2019-11-02 18:46:00,1
2019-11-02 19:40:00,3
2019-11-02 19:41:00,4
2019-11-02 19:42:00,2
2019-11-02 19:43:00,2
2019-11-02 21:58:00,1
2019-11-02 21:59:00,16
2019-11-02 22:00:00,13
2019-11-02 22:01:00,20
2019-11-02 22:02:00,15
2019-11-02 22:03:00,7
2019-11-02 22:58:00,1
2019-11-02 23:07:00,1
2019-11-02 23:08:00,1
2019-11-02 23:16:00,1
2019-11-02 23:21:00,1
2019-11-02 23:23:00,5
2019-11-02 23:30:00,3
2019-11-02 23:34:00,1
2019-11-02 23:43:00,1
2019-11-02 23:49:00,1
2019-11-02 23:50:00,1
