45,select * from Field where fieldId=#
2019-11-02 00:20:00,1
2019-11-02 00:34:00,1
2019-11-02 04:37:00,1
2019-11-02 05:34:00,2
2019-11-02 07:02:00,1
2019-11-02 08:03:00,1
2019-11-02 09:08:00,1
2019-11-02 11:47:00,1
2019-11-02 12:04:00,1
2019-11-02 12:12:00,1
2019-11-02 12:29:00,1
2019-11-02 12:44:00,1
2019-11-02 12:53:00,2
2019-11-02 12:54:00,1
2019-11-02 12:55:00,2
2019-11-02 12:56:00,1
2019-11-02 12:57:00,1
2019-11-02 12:58:00,1
2019-11-02 12:59:00,1
2019-11-02 13:04:00,1
2019-11-02 13:28:00,1
2019-11-02 14:54:00,1
2019-11-02 14:57:00,1
2019-11-02 15:56:00,1
2019-11-02 15:57:00,2
2019-11-02 16:12:00,1
2019-11-02 16:36:00,11
2019-11-02 17:05:00,1
2019-11-02 17:18:00,1
2019-11-02 17:32:00,1
2019-11-02 23:59:00,1
