1029,"select name, type from DBObjects where name like &&& or name like &&& order by name"
2019-11-02 00:05:00,2
2019-11-02 00:14:00,1
2019-11-02 00:15:00,3
2019-11-02 00:18:00,1
2019-11-02 00:19:00,2
2019-11-02 00:20:00,3
2019-11-02 00:21:00,3
2019-11-02 00:22:00,3
2019-11-02 00:23:00,4
2019-11-02 00:24:00,3
2019-11-02 00:25:00,4
2019-11-02 00:26:00,1
2019-11-02 00:27:00,1
2019-11-02 00:28:00,5
2019-11-02 00:29:00,7
2019-11-02 00:30:00,4
2019-11-02 00:31:00,5
2019-11-02 00:32:00,5
2019-11-02 00:33:00,4
2019-11-02 00:34:00,5
2019-11-02 00:35:00,4
2019-11-02 00:36:00,4
2019-11-02 00:37:00,5
2019-11-02 00:38:00,4
2019-11-02 00:39:00,5
2019-11-02 00:40:00,4
2019-11-02 00:41:00,3
2019-11-02 00:42:00,4
2019-11-02 00:43:00,5
2019-11-02 00:44:00,4
2019-11-02 00:45:00,4
2019-11-02 00:46:00,6
2019-11-02 00:47:00,4
2019-11-02 00:48:00,3
2019-11-02 00:49:00,1
2019-11-02 01:09:00,2
2019-11-02 01:10:00,1
2019-11-02 01:21:00,1
2019-11-02 01:22:00,1
2019-11-02 01:23:00,1
2019-11-02 01:25:00,1
2019-11-02 01:26:00,3
2019-11-02 01:27:00,5
2019-11-02 01:28:00,4
2019-11-02 01:29:00,4
2019-11-02 01:30:00,4
2019-11-02 01:31:00,5
2019-11-02 01:32:00,3
2019-11-02 01:33:00,4
2019-11-02 01:34:00,4
2019-11-02 01:35:00,4
2019-11-02 01:36:00,3
2019-11-02 01:37:00,4
2019-11-02 01:38:00,5
2019-11-02 01:39:00,3
2019-11-02 01:40:00,6
2019-11-02 01:41:00,4
2019-11-02 01:42:00,4
2019-11-02 01:43:00,5
2019-11-02 01:44:00,3
2019-11-02 01:45:00,4
2019-11-02 01:46:00,4
2019-11-02 01:47:00,3
2019-11-02 01:48:00,5
2019-11-02 01:49:00,3
2019-11-02 01:50:00,3
2019-11-02 01:51:00,5
2019-11-02 01:52:00,4
