211,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-11-02 10:44:00,1
2019-11-02 10:45:00,1
2019-11-02 11:09:00,1
2019-11-02 11:23:00,1
2019-11-02 11:33:00,1
2019-11-02 11:38:00,1
2019-11-02 11:42:00,1
2019-11-02 12:14:00,1
2019-11-02 12:40:00,1
2019-11-02 12:48:00,3
2019-11-02 12:51:00,1
2019-11-02 13:11:00,1
2019-11-02 13:58:00,2
2019-11-02 14:10:00,1
2019-11-02 14:25:00,1
2019-11-02 15:02:00,1
2019-11-02 15:09:00,1
2019-11-02 15:13:00,1
2019-11-02 15:22:00,1
2019-11-02 15:42:00,1
2019-11-02 15:51:00,1
2019-11-02 15:55:00,1
2019-11-02 15:57:00,1
2019-11-02 16:01:00,1
2019-11-02 16:05:00,1
2019-11-02 16:16:00,1
2019-11-02 16:18:00,1
2019-11-02 16:35:00,1
2019-11-02 16:40:00,1
2019-11-02 17:36:00,1
2019-11-02 17:48:00,1
2019-11-02 17:56:00,1
2019-11-02 17:58:00,1
2019-11-02 18:01:00,1
2019-11-02 18:04:00,1
2019-11-02 18:05:00,1
2019-11-02 18:07:00,1
2019-11-02 18:09:00,2
2019-11-02 18:10:00,2
2019-11-02 18:12:00,1
2019-11-02 18:15:00,1
2019-11-02 18:17:00,2
2019-11-02 18:18:00,1
2019-11-02 18:19:00,2
2019-11-02 18:22:00,1
2019-11-02 18:24:00,1
2019-11-02 18:25:00,2
2019-11-02 18:26:00,2
2019-11-02 18:27:00,2
2019-11-02 18:28:00,1
2019-11-02 18:29:00,2
2019-11-02 18:30:00,2
2019-11-02 18:32:00,1
2019-11-02 18:33:00,2
2019-11-02 18:35:00,2
2019-11-02 18:38:00,2
2019-11-02 18:40:00,1
2019-11-02 18:41:00,2
2019-11-02 18:44:00,4
2019-11-02 18:45:00,2
2019-11-02 18:47:00,1
2019-11-02 18:48:00,1
2019-11-02 18:52:00,1
2019-11-02 18:54:00,1
2019-11-02 18:55:00,1
2019-11-02 18:57:00,1
2019-11-02 18:59:00,1
2019-11-02 19:00:00,1
2019-11-02 19:01:00,1
2019-11-02 19:02:00,2
2019-11-02 19:03:00,1
2019-11-02 19:06:00,1
2019-11-02 19:09:00,1
2019-11-02 19:10:00,2
2019-11-02 19:11:00,2
2019-11-02 19:13:00,1
2019-11-02 19:15:00,2
2019-11-02 19:16:00,1
2019-11-02 19:17:00,2
2019-11-02 19:18:00,1
2019-11-02 19:19:00,3
2019-11-02 19:20:00,1
2019-11-02 19:21:00,1
2019-11-02 19:22:00,2
2019-11-02 19:23:00,3
2019-11-02 19:24:00,3
2019-11-02 19:25:00,1
2019-11-02 19:26:00,3
2019-11-02 19:27:00,3
2019-11-02 19:29:00,1
2019-11-02 19:30:00,2
2019-11-02 19:31:00,2
2019-11-02 19:32:00,4
2019-11-02 19:34:00,2
2019-11-02 19:35:00,3
2019-11-02 19:36:00,3
2019-11-02 19:38:00,8
2019-11-02 19:41:00,2
2019-11-02 19:42:00,1
2019-11-02 19:44:00,1
2019-11-02 19:58:00,1
2019-11-02 20:00:00,1
2019-11-02 20:04:00,1
2019-11-02 20:05:00,1
2019-11-02 20:08:00,1
2019-11-02 20:09:00,1
2019-11-02 20:12:00,1
2019-11-02 20:15:00,3
2019-11-02 20:17:00,1
2019-11-02 20:19:00,1
2019-11-02 20:20:00,2
2019-11-02 20:22:00,1
2019-11-02 20:23:00,1
2019-11-02 20:24:00,1
2019-11-02 20:26:00,1
2019-11-02 20:27:00,1
2019-11-02 20:33:00,1
2019-11-02 20:36:00,2
2019-11-02 20:38:00,1
2019-11-02 20:42:00,1
2019-11-02 20:51:00,1
2019-11-02 21:03:00,1
2019-11-02 21:06:00,1
2019-11-02 21:12:00,1
2019-11-02 21:20:00,1
2019-11-02 21:21:00,1
2019-11-02 21:26:00,1
2019-11-02 21:30:00,1
2019-11-02 21:32:00,1
2019-11-02 21:33:00,1
2019-11-02 21:35:00,1
2019-11-02 21:38:00,1
2019-11-02 21:56:00,1
2019-11-02 22:00:00,1
2019-11-02 22:04:00,1
2019-11-02 22:09:00,1
2019-11-02 22:10:00,1
2019-11-02 22:15:00,2
2019-11-02 22:25:00,1
2019-11-02 22:26:00,2
2019-11-02 22:29:00,1
2019-11-02 22:31:00,1
2019-11-02 22:37:00,2
2019-11-02 22:41:00,1
2019-11-02 22:42:00,1
2019-11-02 23:18:00,1
2019-11-02 23:26:00,1
2019-11-02 23:30:00,1
2019-11-02 23:46:00,1
2019-11-02 23:56:00,1
