46,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-10 04:32:00,4
2019-08-10 06:03:00,1
2019-08-10 06:05:00,1
2019-08-10 06:24:00,1
2019-08-10 06:36:00,1
2019-08-10 06:37:00,1
2019-08-10 07:09:00,1
2019-08-10 07:10:00,1
2019-08-10 07:39:00,1
2019-08-10 09:15:00,1
2019-08-10 09:31:00,1
2019-08-10 09:35:00,1
2019-08-10 11:28:00,1
2019-08-10 12:16:00,3
2019-08-10 12:20:00,1
2019-08-10 12:41:00,1
2019-08-10 13:01:00,2
2019-08-10 13:02:00,1
2019-08-10 13:04:00,12
2019-08-10 13:07:00,5
2019-08-10 13:10:00,4
2019-08-10 15:00:00,1
