1,"SELECT    o.objID,o.petroMag_u, o.petroMag_r, o.petroMag_i, o.petroMag_g, o.petroMag_z, o.petroMag_g FROM DR1#.PhotoObjAll as o   INNER JOIN MyDB.PGC AS m ON o.objID = m.objID"
2019-08-10 13:45:00,1
