2,"SELECT TOP #   o.objID, o.petroMag_u, m.pgc_name --INTO mydb.myfirsttable FROM PhotoObjAll as o LEFT JOIN mydb.pgc AS m ON o.objID = m.objID"
2019-08-10 14:18:00,2
