31,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-02-14 09:32:00,1
2019-02-14 09:46:00,1
2019-02-14 09:49:00,1
2019-02-14 09:55:00,1
2019-02-14 15:09:00,2
2019-02-14 15:11:00,1
2019-02-14 15:14:00,1
2019-02-14 15:17:00,1
2019-02-14 15:23:00,1
2019-02-14 15:27:00,1
2019-02-14 15:33:00,1
2019-02-14 15:37:00,1
2019-02-14 15:45:00,1
2019-02-14 15:53:00,1
2019-02-14 15:55:00,1
2019-02-14 16:01:00,1
2019-02-14 16:09:00,1
2019-02-14 16:15:00,1
2019-02-14 16:16:00,1
2019-02-14 16:26:00,1
2019-02-14 16:30:00,1
2019-02-14 16:31:00,1
2019-02-14 16:35:00,1
2019-02-14 16:36:00,1
2019-02-14 16:38:00,1
2019-02-14 16:39:00,1
2019-02-14 16:42:00,1
2019-02-14 16:43:00,1
2019-02-14 16:48:00,1
2019-02-14 22:27:00,1
