453,select * from Field where fieldId=#
2019-02-14 00:02:00,1
2019-02-14 00:28:00,1
2019-02-14 00:38:00,5
2019-02-14 00:53:00,1
2019-02-14 00:54:00,1
2019-02-14 01:03:00,1
2019-02-14 01:28:00,8
2019-02-14 01:32:00,1
2019-02-14 02:00:00,1
2019-02-14 02:02:00,1
2019-02-14 02:14:00,1
2019-02-14 02:18:00,15
2019-02-14 02:38:00,1
2019-02-14 02:48:00,1
2019-02-14 03:15:00,1
2019-02-14 03:38:00,1
2019-02-14 04:15:00,1
2019-02-14 04:28:00,1
2019-02-14 05:10:00,1
2019-02-14 05:20:00,1
2019-02-14 05:22:00,1
2019-02-14 05:23:00,1
2019-02-14 05:26:00,1
2019-02-14 05:28:00,1
2019-02-14 05:30:00,1
2019-02-14 05:31:00,1
2019-02-14 05:33:00,1
2019-02-14 05:35:00,1
2019-02-14 05:39:00,1
2019-02-14 05:41:00,1
2019-02-14 05:43:00,1
2019-02-14 05:53:00,1
2019-02-14 05:54:00,1
2019-02-14 05:57:00,1
2019-02-14 05:59:00,1
2019-02-14 06:02:00,1
2019-02-14 06:03:00,1
2019-02-14 06:07:00,2
2019-02-14 06:09:00,2
2019-02-14 06:12:00,1
2019-02-14 06:13:00,1
2019-02-14 06:17:00,1
2019-02-14 06:18:00,1
2019-02-14 06:20:00,1
2019-02-14 06:23:00,1
2019-02-14 06:25:00,1
2019-02-14 06:28:00,1
2019-02-14 06:29:00,1
2019-02-14 06:31:00,1
2019-02-14 06:33:00,1
2019-02-14 06:35:00,1
2019-02-14 06:37:00,1
2019-02-14 06:38:00,1
2019-02-14 06:41:00,1
2019-02-14 06:43:00,1
2019-02-14 06:49:00,1
2019-02-14 06:50:00,1
2019-02-14 07:15:00,1
2019-02-14 07:39:00,1
2019-02-14 07:48:00,1
2019-02-14 07:54:00,1
2019-02-14 07:59:00,1
2019-02-14 08:29:00,1
2019-02-14 08:42:00,1
2019-02-14 08:59:00,1
2019-02-14 09:08:00,1
2019-02-14 09:37:00,1
2019-02-14 09:44:00,1
2019-02-14 10:16:00,6
2019-02-14 10:33:00,3
2019-02-14 10:34:00,1
2019-02-14 10:45:00,1
2019-02-14 10:47:00,1
2019-02-14 10:53:00,1
2019-02-14 10:55:00,1
2019-02-14 11:07:00,1
2019-02-14 11:28:00,1
2019-02-14 11:39:00,1
2019-02-14 12:18:00,7
2019-02-14 12:19:00,7
2019-02-14 12:24:00,1
2019-02-14 12:26:00,1
2019-02-14 12:34:00,1
2019-02-14 12:50:00,1
2019-02-14 13:06:00,1
2019-02-14 13:59:00,1
2019-02-14 14:06:00,1
2019-02-14 14:22:00,4
2019-02-14 14:23:00,20
2019-02-14 14:24:00,21
2019-02-14 14:25:00,1
2019-02-14 15:00:00,2
2019-02-14 15:20:00,1
2019-02-14 15:55:00,1
2019-02-14 15:58:00,1
2019-02-14 17:09:00,1
2019-02-14 17:10:00,3
2019-02-14 17:11:00,6
2019-02-14 17:12:00,8
2019-02-14 17:13:00,6
2019-02-14 17:14:00,10
2019-02-14 17:15:00,10
2019-02-14 18:37:00,12
2019-02-14 18:38:00,12
2019-02-14 18:39:00,18
2019-02-14 18:40:00,17
2019-02-14 18:41:00,10
2019-02-14 18:42:00,14
2019-02-14 18:43:00,2
2019-02-14 18:50:00,1
2019-02-14 19:53:00,1
2019-02-14 20:09:00,7
2019-02-14 20:10:00,5
2019-02-14 20:19:00,1
2019-02-14 20:49:00,1
2019-02-14 21:12:00,1
2019-02-14 22:04:00,9
2019-02-14 22:05:00,33
2019-02-14 22:06:00,6
2019-02-14 22:33:00,1
2019-02-14 23:15:00,1
2019-02-14 23:17:00,1
2019-02-14 23:19:00,1
2019-02-14 23:41:00,12
2019-02-14 23:42:00,14
2019-02-14 23:56:00,4
2019-02-14 23:57:00,3
2019-02-14 23:58:00,25
2019-02-14 23:59:00,13
