301,select * from Photoz where objid=#
2019-02-14 00:04:00,1
2019-02-14 00:09:00,1
2019-02-14 00:16:00,1
2019-02-14 00:19:00,1
2019-02-14 00:23:00,1
2019-02-14 00:25:00,1
2019-02-14 00:32:00,1
2019-02-14 00:33:00,1
2019-02-14 00:35:00,1
2019-02-14 00:36:00,1
2019-02-14 00:40:00,1
2019-02-14 00:44:00,1
2019-02-14 00:46:00,1
2019-02-14 00:51:00,1
2019-02-14 00:53:00,1
2019-02-14 00:54:00,1
2019-02-14 00:57:00,1
2019-02-14 00:59:00,1
2019-02-14 01:10:00,1
2019-02-14 01:11:00,1
2019-02-14 01:16:00,1
2019-02-14 01:20:00,1
2019-02-14 01:26:00,5
2019-02-14 01:28:00,1
2019-02-14 01:31:00,1
2019-02-14 01:32:00,1
2019-02-14 01:37:00,1
2019-02-14 01:41:00,1
2019-02-14 01:46:00,1
2019-02-14 01:57:00,1
2019-02-14 02:02:00,1
2019-02-14 02:05:00,1
2019-02-14 02:14:00,1
2019-02-14 02:15:00,1
2019-02-14 02:16:00,1
2019-02-14 02:20:00,1
2019-02-14 02:22:00,1
2019-02-14 02:24:00,9
2019-02-14 02:29:00,1
2019-02-14 02:32:00,1
2019-02-14 02:34:00,1
2019-02-14 02:36:00,1
2019-02-14 02:38:00,1
2019-02-14 02:39:00,2
2019-02-14 02:41:00,1
2019-02-14 02:45:00,1
2019-02-14 02:47:00,1
2019-02-14 02:50:00,1
2019-02-14 02:53:00,1
2019-02-14 02:54:00,1
2019-02-14 03:05:00,1
2019-02-14 03:08:00,1
2019-02-14 03:14:00,1
2019-02-14 03:17:00,1
2019-02-14 03:27:00,1
2019-02-14 03:28:00,1
2019-02-14 03:39:00,1
2019-02-14 03:47:00,1
2019-02-14 04:10:00,1
2019-02-14 04:11:00,3
2019-02-14 04:14:00,1
2019-02-14 04:22:00,1
2019-02-14 04:28:00,1
2019-02-14 04:31:00,1
2019-02-14 04:38:00,1
2019-02-14 04:45:00,1
2019-02-14 04:47:00,1
2019-02-14 04:51:00,1
2019-02-14 04:56:00,1
2019-02-14 05:03:00,1
2019-02-14 05:06:00,1
2019-02-14 05:20:00,1
2019-02-14 05:31:00,1
2019-02-14 05:39:00,1
2019-02-14 05:53:00,1
2019-02-14 06:15:00,1
2019-02-14 06:16:00,1
2019-02-14 06:31:00,1
2019-02-14 06:35:00,1
2019-02-14 06:39:00,1
2019-02-14 06:45:00,1
2019-02-14 06:49:00,1
2019-02-14 07:02:00,2
2019-02-14 07:06:00,1
2019-02-14 07:12:00,1
2019-02-14 07:14:00,1
2019-02-14 07:26:00,1
2019-02-14 07:31:00,1
2019-02-14 07:34:00,1
2019-02-14 07:37:00,2
2019-02-14 07:59:00,1
2019-02-14 08:01:00,1
2019-02-14 08:07:00,1
2019-02-14 08:13:00,1
2019-02-14 08:38:00,1
2019-02-14 08:55:00,1
2019-02-14 08:58:00,1
2019-02-14 09:01:00,1
2019-02-14 09:06:00,2
2019-02-14 09:11:00,4
2019-02-14 09:12:00,3
2019-02-14 09:13:00,1
2019-02-14 09:14:00,4
2019-02-14 09:15:00,5
2019-02-14 09:16:00,5
2019-02-14 09:17:00,5
2019-02-14 09:18:00,4
2019-02-14 09:19:00,6
2019-02-14 09:20:00,7
2019-02-14 09:26:00,1
2019-02-14 09:28:00,1
2019-02-14 09:36:00,1
2019-02-14 09:51:00,1
2019-02-14 10:58:00,1
2019-02-14 11:00:00,1
2019-02-14 11:06:00,1
2019-02-14 11:08:00,1
2019-02-14 11:14:00,1
2019-02-14 11:24:00,1
2019-02-14 11:26:00,1
2019-02-14 12:15:00,1
2019-02-14 12:16:00,2
2019-02-14 12:20:00,6
2019-02-14 12:21:00,7
2019-02-14 12:24:00,1
2019-02-14 12:25:00,1
2019-02-14 12:30:00,1
2019-02-14 12:35:00,1
2019-02-14 12:39:00,1
2019-02-14 12:47:00,1
2019-02-14 12:49:00,1
2019-02-14 12:51:00,1
2019-02-14 12:56:00,1
2019-02-14 13:10:00,1
2019-02-14 13:11:00,2
2019-02-14 13:22:00,2
2019-02-14 13:23:00,1
2019-02-14 13:28:00,1
2019-02-14 13:30:00,1
2019-02-14 13:39:00,1
2019-02-14 13:40:00,1
2019-02-14 13:41:00,1
2019-02-14 13:45:00,1
2019-02-14 13:47:00,1
2019-02-14 13:48:00,1
2019-02-14 13:50:00,1
2019-02-14 13:55:00,1
2019-02-14 14:07:00,2
2019-02-14 14:14:00,1
2019-02-14 14:31:00,1
2019-02-14 14:47:00,1
2019-02-14 14:54:00,1
2019-02-14 14:57:00,1
2019-02-14 15:22:00,1
2019-02-14 17:07:00,1
2019-02-14 21:07:00,1
2019-02-14 22:01:00,11
2019-02-14 22:02:00,6
2019-02-14 22:48:00,1
2019-02-14 22:50:00,1
2019-02-14 22:52:00,1
2019-02-14 22:55:00,1
2019-02-14 23:18:00,1
2019-02-14 23:20:00,1
2019-02-14 23:25:00,1
2019-02-14 23:26:00,1
2019-02-14 23:27:00,1
2019-02-14 23:28:00,1
2019-02-14 23:29:00,1
2019-02-14 23:34:00,1
2019-02-14 23:35:00,2
2019-02-14 23:36:00,3
2019-02-14 23:37:00,2
2019-02-14 23:38:00,4
2019-02-14 23:39:00,4
2019-02-14 23:40:00,4
2019-02-14 23:41:00,5
2019-02-14 23:42:00,5
2019-02-14 23:43:00,1
2019-02-14 23:51:00,1
2019-02-14 23:54:00,10
2019-02-14 23:55:00,7
2019-02-14 23:58:00,1
