74,select * from SpecObjAll where specObjId=#
2019-02-14 00:57:00,1
2019-02-14 02:06:00,1
2019-02-14 04:22:00,1
2019-02-14 04:49:00,1
2019-02-14 05:18:00,1
2019-02-14 05:21:00,1
2019-02-14 05:24:00,1
2019-02-14 05:26:00,1
2019-02-14 05:29:00,1
2019-02-14 05:30:00,1
2019-02-14 05:33:00,2
2019-02-14 05:36:00,1
2019-02-14 05:38:00,1
2019-02-14 05:40:00,1
2019-02-14 05:42:00,1
2019-02-14 05:48:00,1
2019-02-14 05:49:00,1
2019-02-14 05:55:00,1
2019-02-14 05:57:00,1
2019-02-14 05:58:00,1
2019-02-14 06:01:00,1
2019-02-14 06:03:00,1
2019-02-14 06:06:00,1
2019-02-14 06:09:00,1
2019-02-14 06:13:00,1
2019-02-14 06:14:00,1
2019-02-14 06:16:00,1
2019-02-14 06:18:00,1
2019-02-14 06:22:00,1
2019-02-14 06:24:00,1
2019-02-14 06:26:00,1
2019-02-14 06:30:00,1
2019-02-14 06:33:00,1
2019-02-14 06:34:00,1
2019-02-14 06:36:00,1
2019-02-14 06:40:00,1
2019-02-14 06:42:00,1
2019-02-14 06:43:00,1
2019-02-14 06:53:00,1
2019-02-14 07:30:00,1
2019-02-14 09:31:00,1
2019-02-14 10:12:00,1
2019-02-14 10:27:00,1
2019-02-14 10:36:00,1
2019-02-14 11:03:00,1
2019-02-14 11:28:00,1
2019-02-14 12:20:00,2
2019-02-14 12:32:00,1
2019-02-14 12:34:00,9
2019-02-14 12:35:00,9
2019-02-14 13:00:00,1
2019-02-14 13:11:00,1
2019-02-14 18:49:00,1
2019-02-14 20:50:00,1
2019-02-14 21:58:00,1
2019-02-14 23:50:00,1
